date,order_id,route_link_count,route_transition_count,direction_gap_count,direction_gap_share,all_gaps_bridgeable,maximum_bridge_distance_m,maximum_bridge_link_count,interpolated_link_count,interpolated_link_share,interpolated_distance_m,interpolated_distance_share,matched_route_length_m,route_length_ratio,u_turn_count,repeated_link_count,repeated_link_share,mean_match_confidence,fallback_point_share,matcher_version,gps_length_m,unreasonable_detour_count,p50_projection_distance_m,p90_projection_distance_m,p95_projection_distance_m,origin_projection_error_m,destination_projection_error_m,core_direction_continuous,core_no_unreasonable_detour,core_fallback_share_ok,core_projection_ok,core_route_length_ratio_ok,core_interpolation_ok,core_origin_error_ok,core_destination_error_ok,core_confidence_ok,core_u_turn_ok,core_repeated_link_ok,core_all_thresholds_pass,core_route_link_count_ok,extended_direction_continuous,extended_no_unreasonable_detour,extended_fallback_share_ok,extended_projection_ok,extended_route_length_ratio_ok,extended_interpolation_ok,extended_origin_error_ok,extended_destination_error_ok,extended_confidence_ok,extended_u_turn_ok,extended_repeated_link_ok,extended_all_thresholds_pass,extended_route_link_count_ok,route_quality_class,formal_training_eligible,robustness_only_eligible,quality_reason,route_quality_class_v4_final,formal_analysis_eligible,strict_evaluation_eligible,quality_weight,hard_error_flags,soft_quality_flags,data_limitation_flags,exclusion_reason,contains_bridge,contains_tunnel,contains_nonzero_layer,maximum_route_node_degree,road_context_stratum,confidence_band,distance_band,route_feature_stratum,sampling_stratum,reviewer_id,review_status,review_class,route_correct,major_error,minor_error,wrong_road_level,wrong_direction,wrong_parallel_road,wrong_bridge_or_tunnel,unreasonable_detour,od_endpoint_error,data_limitation,comments
20161019,9ca03d709a825c5bc9558b0ebed591de,9,8,0,0.0,False,,,3,0.3333333333333333,49.667078038901444,0.037815211032826035,1313.4153342629036,1.234917021379936,0,1,0.1111111111111111,0.813527697297772,0.0,hmm_viterbi,1063.5656578733128,0,0.8522100061066376,1.8734648330749026,6.904975894594136,1.4659381557083802,0.7733390167601616,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,strict_core,True,True,1.0,,,,,False,False,False,4,ordinary_road,high,short,ordinary,core|high|short|ordinary|ordinary_road,,pending,,,,,,,,,,,,
20161019,a0a96568bcbac50378cc3a8d13787380,21,20,0,0.0,False,,,1,0.047619047619047616,0.0,0.0,3279.586570935071,1.0794010523209192,0,0,0.0,0.7874200669724872,0.0,hmm_viterbi,3038.3392381203735,0,1.9415260756441093,10.821902773431042,12.706947832800788,3.4276913976690517,0.9399253908952078,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,strict_core,True,True,1.0,,,,,True,False,True,4,bridge,high,medium,ordinary,core|high|medium|ordinary|bridge,,pending,,,,,,,,,,,,
20161019,a76ab5a8ab1e7e29d333244f32568c2c,7,6,0,0.0,False,,,0,0.0,0.0,0.0,1455.7151929018341,1.3185661447228114,0,0,0.0,0.8277920331846711,0.0,hmm_viterbi,1104.013779458788,0,3.0661072043267823,4.387721327159398,4.883447311788523,3.860179033326666,1.5172842262000394,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,strict_core,True,True,1.0,,,,,False,False,False,4,ordinary_road,high,short,ordinary,core|high|short|ordinary|ordinary_road,,pending,,,,,,,,,,,,
20161019,b167416c0095327ec0e693d70f8b7c2a,17,16,0,0.0,False,,,2,0.11764705882352941,35.36276825201051,0.009993457874986757,3538.591816204296,1.2879274184354574,0,0,0.0,0.647570284772591,0.0,hmm_viterbi,2747.508722582279,0,7.235315117132542,9.83615168151001,11.686429193866218,5.628464503007103,12.753238545419027,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,strict_core,True,True,1.0,,,,,False,False,False,4,ordinary_road,mid_low,medium,ordinary,core|mid_low|medium|ordinary|ordinary_road,,pending,,,,,,,,,,,,
20161019,c46dcbe1a5daeca6948405c1d79b7ff5,4,3,0,0.0,False,,,0,0.0,0.0,0.0,948.7696602648928,1.9863473400239557,0,0,0.0,0.7612953333616661,0.0,hmm_viterbi,477.64539521746,0,3.4284149719283286,6.452881910768768,6.469526645521517,3.8260497284971327,2.6034930177505355,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,strict_core,True,True,1.0,,,,,False,False,False,4,ordinary_road,high,short,ordinary,core|high|short|ordinary|ordinary_road,,pending,,,,,,,,,,,,
20161019,c4c37c3822a358299e42b4e37f7716e2,24,23,0,0.0,False,,,3,0.125,322.73487715938745,0.055185247092599414,5848.209334241934,1.224430923409832,0,0,0.0,0.7626798074069207,0.0,hmm_viterbi,4776.267262146292,0,3.6552289490413243,8.101522889204569,8.319592803803522,4.944742612820404,2.8465168825724594,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,strict_core,True,True,1.0,,,,,False,False,False,6,complex_intersection,high,medium,ordinary,core|high|medium|ordinary|complex_intersection,,pending,,,,,,,,,,,,
20161019,ce3654ab0ebf3c02c32716e681b77cf8,17,16,0,0.0,False,,,1,0.058823529411764705,13.919865689103693,0.004341197274047672,3206.4577604705355,1.0416107902233136,0,0,0.0,0.5304819485253223,0.0,hmm_viterbi,3078.364577793107,0,7.996663354274439,23.597014913050817,23.635419892566254,0.35815391303714533,14.496929915403555,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,strict_core,True,True,1.0,,,,,False,False,False,4,ordinary_road,low,medium,ordinary,core|low|medium|ordinary|ordinary_road,,pending,,,,,,,,,,,,
20161019,d655a3491eaba6a84d716e5112544d87,21,20,0,0.0,False,,,1,0.047619047619047616,19.74904571498585,0.005222096466469366,3781.823227853561,1.0931287504613794,0,0,0.0,0.8244134652083966,0.0,hmm_viterbi,3459.632020708776,0,2.5491585280557207,7.196041389271397,7.242984815310404,0.7424316401720238,1.0754534498469832,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,strict_core,True,True,1.0,,,,,False,False,False,7,complex_intersection,high,medium,ordinary,core|high|medium|ordinary|complex_intersection,,pending,,,,,,,,,,,,
20161019,d9b018aefd112719deb5c41d2b7b6418,13,12,0,0.0,False,,,4,0.3076923076923077,61.12681657413881,0.0812703651777729,752.1415271166608,1.1188298643172296,0,0,0.0,0.7287930408275816,0.0,hmm_viterbi,672.2572851375022,0,2.670996888210419,8.002667912586569,8.783480118156557,1.1075472758511293,4.988648157477165,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,strict_core,True,True,1.0,,,,,True,False,True,4,bridge,mid_high,short,ordinary,core|mid_high|short|ordinary|bridge,,pending,,,,,,,,,,,,
20161019,ec0aa931568657691835a1ec0de2c9bd,52,51,0,0.0,False,,,2,0.038461538461538464,40.763095594584016,0.003964735813651213,10281.415335223655,1.0708063566448156,0,0,0.0,0.7406806072104445,0.0,hmm_viterbi,9601.563598705812,0,5.135145435812516,8.586258065904811,8.846211388941395,1.1716826813629475,12.867754337555834,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,strict_core,True,True,1.0,,,,,False,False,False,4,ordinary_road,high,long,ordinary,core|high|long|ordinary|ordinary_road,,pending,,,,,,,,,,,,
20161019,ec368cb86595a402a79c6910a8c797ee,9,8,0,0.0,False,,,0,0.0,0.0,0.0,1962.7944859400009,1.1933911287870433,0,0,0.0,0.9048247530450527,0.0,hmm_viterbi,1644.7201915561207,0,1.0939883687049001,3.595505526058902,4.939871900037088,1.735968076817481,2.1264011761638444,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,strict_core,True,True,1.0,,,,,False,False,False,4,ordinary_road,high,short,ordinary,core|high|short|ordinary|ordinary_road,,pending,,,,,,,,,,,,
20161019,f946e7965658c7dbf95e19933d12976e,23,22,0,0.0,False,,,5,0.21739130434782608,582.7872183125237,0.18751523355281943,3107.945990683278,1.1908681366082392,0,0,0.0,0.49768671554372745,0.0,hmm_viterbi,2609.815390253994,0,8.620572080002077,18.199340645401364,20.175599089640365,4.6746123986335935,2.7630970487571704,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,strict_core,True,True,1.0,,,,,False,False,False,4,ordinary_road,low,medium,ordinary,core|low|medium|ordinary|ordinary_road,,pending,,,,,,,,,,,,
20161020,09183da449a1bf1df1cbd6d55949a0ba,2,1,0,0.0,False,,,0,0.0,0.0,0.0,274.4396427684104,2.3129358609328916,0,0,0.0,0.5165915780300695,0.0,hmm_viterbi,118.654238279534,0,10.243717239310453,11.14897125237628,11.342954255176098,11.511271995927492,10.220929287358228,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,strict_core,True,True,1.0,,,,,False,False,False,4,ordinary_road,low,short,ordinary,core|low|short|ordinary|ordinary_road,,pending,,,,,,,,,,,,
20161020,1bfc13f87bc286f2e8e48735cedccb62,19,18,0,0.0,False,,,7,0.3684210526315789,253.10208964019608,0.08582360219934114,2949.0965556574965,1.3277934894876076,0,1,0.05263157894736842,0.6967575934894877,0.0,hmm_viterbi,2221.0506219574445,0,3.0185727602434156,7.449143313236122,10.170547907493482,4.128993659275912,0.5044552003360917,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,strict_core,True,True,1.0,,,,,True,False,True,4,bridge,mid_high,short,ordinary,core|mid_high|short|ordinary|bridge,,pending,,,,,,,,,,,,
20161020,20bf052af0546962113edd93958e7a1b,19,18,0,0.0,False,,,0,0.0,0.0,0.0,4529.9093264238045,1.072109714343192,0,0,0.0,0.8098225471356154,0.0,hmm_viterbi,4225.229252025731,0,2.488882316783176,6.369027882716947,6.929782268118843,6.016243692956045,0.8508790808758295,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,strict_core,True,True,1.0,,,,,False,False,False,7,complex_intersection,high,medium,ordinary,core|high|medium|ordinary|complex_intersection,,pending,,,,,,,,,,,,
20161020,214793d3a00ba7fe7366a6954a22dd70,7,6,0,0.0,False,,,3,0.42857142857142855,59.880638613893204,0.05237291428767153,1143.3512804917364,1.3911400057963188,0,0,0.0,0.626589947161344,0.0,hmm_viterbi,821.8808141005601,0,7.652036688615395,10.376273736241398,10.938475815045756,3.6862418029426256,11.511187606482979,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,strict_core,True,True,1.0,,,,,True,False,True,4,bridge,mid_low,short,ordinary,core|mid_low|short|ordinary|bridge,,pending,,,,,,,,,,,,
20161020,2259bebcf6d66c5938bf7589cc022501,20,19,0,0.0,False,,,3,0.15,44.27012784753454,0.015248331621170844,2903.276827090363,1.0745492493406261,0,0,0.0,0.813172291030867,0.0,hmm_viterbi,2701.855525814099,0,1.8479394697570992,8.155127096331103,8.750241996434443,1.5914486603105882,4.592650765039236,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,strict_core,True,True,1.0,,,,,False,False,False,4,ordinary_road,high,medium,ordinary,core|high|medium|ordinary|ordinary_road,,pending,,,,,,,,,,,,
20161020,2571458b89e9a39d861dc93d92de698a,6,5,0,0.0,False,,,0,0.0,0.0,0.0,1481.3905892619337,1.5476636989931867,0,0,0.0,0.7712063438508036,0.0,hmm_viterbi,957.1786107186166,0,5.60593157114667,5.96188043626817,6.106256092176116,1.0719206152005798,5.626939568193503,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,strict_core,True,True,1.0,,,,,False,False,False,4,ordinary_road,high,short,ordinary,core|high|short|ordinary|ordinary_road,,pending,,,,,,,,,,,,
20161020,25ee780d3514d5f086cfc9861732fdae,17,16,0,0.0,False,,,3,0.17647058823529413,0.0,0.0,3682.0755925944636,1.1315066281447683,0,0,0.0,0.849423840822739,0.0,hmm_viterbi,3254.1352396950942,0,2.513607915750359,4.931654739281069,5.321831729330993,5.103464329270138,2.645747004126466,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,strict_core,True,True,1.0,,,,,True,False,True,4,bridge,high,medium,ordinary,core|high|medium|ordinary|bridge,,pending,,,,,,,,,,,,
20161020,2d7f714a165e3319c98f17cf564b39f7,10,9,0,0.0,False,,,1,0.1,16.728540683226175,0.006315507099829289,2648.8040340700995,1.2663065944827212,0,0,0.0,0.7939704904517537,0.0,hmm_viterbi,2091.7556977203617,0,3.5769872558279006,5.361119290771723,5.472767732604541,2.7461025328079667,1.1085059715938035,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,strict_core,True,True,1.0,,,,,False,False,False,4,ordinary_road,high,short,ordinary,core|high|short|ordinary|ordinary_road,,pending,,,,,,,,,,,,
20161020,56a499c4ca55df6ecce6d78f8aa19d9f,8,7,0,0.0,False,,,0,0.0,0.0,0.0,2717.5874831877527,1.3457649698995888,0,0,0.0,0.673215470237296,0.0,hmm_viterbi,2019.362625697204,0,6.951190789712349,9.69276746091891,10.319688123769126,6.79073123358232,10.108808913614299,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,strict_core,True,True,1.0,,,,,False,False,False,4,ordinary_road,mid_high,short,ordinary,core|mid_high|short|ordinary|ordinary_road,,pending,,,,,,,,,,,,
20161020,595b463c9cd0ffbce4fae0041464d2c3,10,9,0,0.0,False,,,1,0.1,13.365069000188143,0.005786158475666308,2309.834591706215,1.2120982421700914,0,0,0.0,0.7196331487864133,0.0,hmm_viterbi,1905.6496506180729,0,4.741863377635977,10.953016123851723,11.919457586288468,0.8381937351280677,6.8369377287876425,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,strict_core,True,True,1.0,,,,,False,False,False,4,ordinary_road,mid_high,short,ordinary,core|mid_high|short|ordinary|ordinary_road,,pending,,,,,,,,,,,,
20161020,5f34d901a5780096e6ea22f1f14395be,21,20,0,0.0,False,,,2,0.09523809523809523,27.8089260075567,0.006685861964653852,4159.362869675467,1.25873212008779,0,0,0.0,0.6017315911783196,0.0,hmm_viterbi,3304.4067147387746,0,8.724061101146969,11.966147412960071,12.451252517407971,5.003130886897455,0.9377534065787296,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,strict_core,True,True,1.0,,,,,True,False,True,4,bridge,mid_low,medium,ordinary,core|mid_low|medium|ordinary|bridge,,pending,,,,,,,,,,,,
20161020,6c055e686b0a90102154cde1ce76394e,17,16,0,0.0,False,,,7,0.4117647058823529,1095.8432782369352,0.4806296580780232,2280.015932889104,1.224470857164333,0,0,0.0,0.4442393669142701,0.0,hmm_viterbi,1862.0418114067936,0,10.910516016585193,19.560905768466203,20.77725974633661,4.635777466472577,18.440804148651026,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,strict_core,True,True,1.0,,,,,False,False,False,4,ordinary_road,low,short,ordinary,core|low|short|ordinary|ordinary_road,,pending,,,,,,,,,,,,
20161020,769e5a709276506d0049e747b40d57a4,14,13,0,0.0,False,,,3,0.21428571428571427,197.0596914772242,0.10094664569427281,1952.1172805883964,1.4696412369453777,0,0,0.0,0.7223423007047639,0.0,hmm_viterbi,1328.2951182329616,0,3.831714636500867,5.807765700163299,7.188161105574038,12.20733785652775,0.32588327248661236,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,strict_core,True,True,1.0,,,,,False,False,False,4,ordinary_road,mid_high,short,ordinary,core|mid_high|short|ordinary|ordinary_road,,pending,,,,,,,,,,,,
20161020,7c3b4c2ba1808262e49cd0ac22da0ea5,9,8,0,0.0,False,,,0,0.0,0.0,0.0,1687.9933615546254,1.1565574962539713,0,0,0.0,0.6263336795835421,0.0,hmm_viterbi,1459.4980076839645,0,7.786188289854951,8.5999182046568,8.903409402010807,4.725504453371089,8.123201604158599,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,strict_core,True,True,1.0,,,,,False,False,False,4,ordinary_road,mid_low,short,ordinary,core|mid_low|short|ordinary|ordinary_road,,pending,,,,,,,,,,,,
20161020,850cc86d69cc85ee1d4fc87e253f2fa4,17,16,0,0.0,False,,,6,0.35294117647058826,1080.8759831427715,0.2690432595238747,4017.480255984095,1.2389070041700476,0,0,0.0,0.6103997640299604,0.0,hmm_viterbi,3242.761758922683,0,7.902962021501761,11.990953828126433,13.572259567601852,2.074631816020268,5.407305600251653,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,strict_core,True,True,1.0,,,,,False,False,False,4,ordinary_road,mid_low,medium,ordinary,core|mid_low|medium|ordinary|ordinary_road,,pending,,,,,,,,,,,,
20161020,93798d5289efb8f63d56eef22a143989,2,1,0,0.0,False,,,0,0.0,0.0,0.0,509.21988973665316,1.2241944091066175,0,0,0.0,0.8335164024737562,0.0,hmm_viterbi,415.9632538334066,0,2.7630585858622894,4.754633613359565,4.841526297151316,4.9312197794645485,2.308590164400718,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,strict_core,True,True,1.0,,,,,False,False,False,4,ordinary_road,high,short,ordinary,core|high|short|ordinary|ordinary_road,,pending,,,,,,,,,,,,
20161020,9fc8b1c0ce68b371c8e7e05ef6329630,13,12,0,0.0,False,,,3,0.23076923076923078,137.56462512178052,0.0551724197771353,2493.358559901163,1.4253907570396092,0,0,0.0,0.7097095415865855,0.0,hmm_viterbi,1749.2456349861661,0,2.01808700662221,8.350169173320092,8.371610188320698,8.353039694396557,2.1097253886249905,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,strict_core,True,True,1.0,,,,,False,False,False,4,ordinary_road,mid_high,short,ordinary,core|mid_high|short|ordinary|ordinary_road,,pending,,,,,,,,,,,,
20161020,b9b24ce588520d4e0d29c6f28ab33fde,13,12,0,0.0,False,,,0,0.0,0.0,0.0,3654.7607224566905,1.235736188780941,0,0,0.0,0.709017363726412,0.0,hmm_viterbi,2957.557410422792,0,4.706533379604727,10.971727712627175,12.287313898077262,1.151709153120113,10.248401096608909,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,strict_core,True,True,1.0,,,,,False,False,False,4,ordinary_road,mid_high,medium,ordinary,core|mid_high|medium|ordinary|ordinary_road,,pending,,,,,,,,,,,,
20161020,bb95c195db188c1588144c0ab1042810,8,7,0,0.0,False,,,0,0.0,0.0,0.0,1747.6601754840472,1.1830240598482409,0,0,0.0,0.8787570108573639,0.0,hmm_viterbi,1477.2820222339672,0,1.2738126408740262,4.776223422450008,5.256804825185587,0.2632484112224651,2.1564179539623516,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,strict_core,True,True,1.0,,,,,False,False,False,4,ordinary_road,high,short,ordinary,core|high|short|ordinary|ordinary_road,,pending,,,,,,,,,,,,
20161020,c46b225ca2238ebc81cdb341de1265f7,12,11,0,0.0,False,,,0,0.0,0.0,0.0,2153.3719646416257,1.1829842505560424,0,0,0.0,0.6731355616178476,0.0,hmm_viterbi,1820.2879401221685,0,7.157083116153659,9.336797394524675,9.397042229438723,0.5986316803239053,4.418271961971113,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,strict_core,True,True,1.0,,,,,False,False,False,4,ordinary_road,mid_high,short,ordinary,core|mid_high|short|ordinary|ordinary_road,,pending,,,,,,,,,,,,
20161020,cd070eb9f81ca79682549e1d3175e270,5,4,0,0.0,False,,,0,0.0,0.0,0.0,2171.8228147977206,1.7344783146742142,0,0,0.0,0.5174337308862692,0.0,hmm_viterbi,1252.1475745320301,0,6.811905197911771,32.39345067883299,32.39345067883299,3.410929321474031,32.42510144680251,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,strict_core,True,True,1.0,,,,,False,False,False,4,ordinary_road,low,short,ordinary,core|low|short|ordinary|ordinary_road,,pending,,,,,,,,,,,,
20161020,d357cce865178ff3ebf094bb8e1d8590,12,11,0,0.0,False,,,3,0.25,31.102486500898998,0.06111404198382574,508.92537117951537,1.0949578953523365,0,0,0.0,0.9151649283648677,0.0,hmm_viterbi,464.7899004516087,0,0.2618791839759647,3.7607436600780946,3.858360895711867,0.26130045834232357,3.5914951585933377,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,strict_core,True,True,1.0,,,,,True,False,True,4,bridge,high,short,ordinary,core|high|short|ordinary|bridge,,pending,,,,,,,,,,,,
20161020,d5582a3f5c2f6705bf646fb1257719d2,22,21,0,0.0,False,,,1,0.045454545454545456,25.479854065137992,0.006178588597807272,4123.89555669406,1.1212156051843072,0,0,0.0,0.7511072797948765,0.0,hmm_viterbi,3678.057581098479,0,4.352506671885204,7.733485023624305,8.458921595556447,1.0673907213171419,0.5392196296940438,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,strict_core,True,True,1.0,,,,,False,False,False,4,ordinary_road,high,medium,ordinary,core|high|medium|ordinary|ordinary_road,,pending,,,,,,,,,,,,
20161020,e68bb82c7c50156fdbcec599c6aeceb0,2,1,0,0.0,False,,,0,0.0,0.0,0.0,502.8708532558268,1.4719828294966542,0,0,0.0,0.8147150121423932,0.0,hmm_viterbi,341.6282059674459,0,3.780583382904558,4.569563529956582,4.603987978601046,1.9256087495528407,4.554378034979072,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,strict_core,True,True,1.0,,,,,False,False,False,4,ordinary_road,high,short,ordinary,core|high|short|ordinary|ordinary_road,,pending,,,,,,,,,,,,
20161020,f3bb07f408bb7f528dbb2a044c89ace3,7,6,0,0.0,False,,,0,0.0,0.0,0.0,1753.8311388704822,1.3434067938597825,0,0,0.0,0.8372581808014752,0.0,hmm_viterbi,1305.5101008023767,0,2.0299129867084287,4.499765044218319,4.816107751893644,3.8892684988594612,2.72498587301966,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,strict_core,True,True,1.0,,,,,False,False,False,4,ordinary_road,high,short,ordinary,core|high|short|ordinary|ordinary_road,,pending,,,,,,,,,,,,
20161020,f49883b936500cfee19fddb8deebc4e9,10,9,0,0.0,False,,,0,0.0,0.0,0.0,2027.4511270243042,1.2079177828991827,0,0,0.0,0.9081591593542049,0.0,hmm_viterbi,1678.467819356148,0,0.9308717057251795,3.766629278559366,4.412033699055517,0.8932535664456555,0.23938245592382668,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,strict_core,True,True,1.0,,,,,False,False,False,5,ordinary_road,high,short,ordinary,core|high|short|ordinary|ordinary_road,,pending,,,,,,,,,,,,
20161020,fc516924020190732d975293385de516,5,4,0,0.0,False,,,0,0.0,0.0,0.0,1840.365049770711,1.2989134013469055,0,0,0.0,0.691215649329521,0.0,hmm_viterbi,1416.84968979637,0,6.392167768424887,8.525949218627302,8.721393553948786,8.515726871540368,0.039801453450207226,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,strict_core,True,True,1.0,,,,,False,False,False,4,ordinary_road,mid_high,short,ordinary,core|mid_high|short|ordinary|ordinary_road,,pending,,,,,,,,,,,,
20161022,04aed241ab5454e54c303bc26572a2b3,6,5,0,0.0,False,,,0,0.0,0.0,0.0,1441.6645500986247,1.193636387155496,0,0,0.0,0.8892329905804504,0.0,hmm_viterbi,1207.7920593005663,0,1.1918486304365736,4.737179037951825,5.019302781532188,0.5719888335128241,2.1664236486332884,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,strict_core,True,True,1.0,,,,,False,False,False,4,ordinary_road,high,short,ordinary,core|high|short|ordinary|ordinary_road,,pending,,,,,,,,,,,,
20161022,11ba49e39c5e2e037798b9e47698fb19,22,21,0,0.0,False,,,1,0.045454545454545456,11.119892840509744,0.002547857504170569,4364.409242788372,1.2494604528139253,0,0,0.0,0.6668684224285598,0.0,hmm_viterbi,3493.0351200466025,0,7.282708320442356,9.639848953818555,10.803444324260008,1.9549184822777592,3.845634436314301,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,core,True,False,fully_directed_continuous_and_quality_thresholds_passed,strict_core,True,True,1.0,,,,,False,False,False,4,ordinary_road,mid_high,medium,ordinary,core|mid_high|medium|ordinary|ordinary_road,,pending,,,,,,,,,,,,
