fold,sample_size,initial_fleet_hash,mechanism_id,dispatch_strategy,pricing_scenario,served_order_profit,lost_demand_cost,net_platform_profit,platform_revenue,platform_cost,capability_cost,remote_assistance_cost,fallback_expected_cost,supply_scenario,av_penetration,odd_profile
3,1500,61b6f894dc958da09c84af32e76699bb98e0e025bed873e8b198d65de951f778,INT_AV0.25_uncertainty_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,35866.27847897573,890.0,34976.27847897573,60857.7045485396,24991.426069563862,523.9734348207712,17.037395477294922,0.0,moderate,0.25,uncertainty_sensitive_av
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,INT_AV0.50_conservative_av,ODD-Gated Price-Aware Matching,P3_shared_comp,34600.48664200671,895.0,33705.48664200671,60960.88235602874,26360.39571402203,396.122798204422,74.06955051422119,0.0,moderate,0.5,conservative_av
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,INT_AV0.50_moderate_av,ODD-Gated Price-Aware Matching,P3_shared_comp,37691.48093233814,875.0,36816.48093233814,60834.19369127163,23142.712758933485,954.6724566668272,206.16384315490723,0.0,moderate,0.5,moderate_av
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,INT_AV0.50_mature_av,ODD-Gated Price-Aware Matching,P3_shared_comp,39650.83858512453,875.0,38775.83858512453,60493.222776511946,20842.38419138741,1251.3217893838882,62.01084804534912,0.0,moderate,0.5,mature_av
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,INT_AV0.50_intersection_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,34900.34746831492,900.0,34000.34746831492,60854.92331316325,25954.57584484832,549.0586062818766,91.3849754333496,0.0,moderate,0.5,intersection_sensitive_av
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,INT_AV0.50_uncertainty_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,36664.94125467555,890.0,35774.94125467555,60746.01579026977,24081.074535594213,596.4716930240393,17.037395477294922,0.0,moderate,0.5,uncertainty_sensitive_av
3,1500,b592f99cd06bda7508211ce0069b523c4f05d489800ee5b631eb9065a3244e2f,INT_AV0.75_conservative_av,ODD-Gated Price-Aware Matching,P3_shared_comp,29751.70594006724,1815.0,27936.70594006724,52813.00080320575,23061.2948631385,2482.965368926525,2116.56049823761,0.0,moderate,0.75,conservative_av
3,1500,b592f99cd06bda7508211ce0069b523c4f05d489800ee5b631eb9065a3244e2f,INT_AV0.75_moderate_av,ODD-Gated Price-Aware Matching,P3_shared_comp,38202.97762904141,1110.0,37092.97762904141,58237.625998645584,20034.648369604176,2025.174928799272,1091.824110507965,0.0,moderate,0.75,moderate_av
3,1500,b592f99cd06bda7508211ce0069b523c4f05d489800ee5b631eb9065a3244e2f,INT_AV0.75_mature_av,ODD-Gated Price-Aware Matching,P3_shared_comp,41709.0004530699,990.0,40719.0004530699,59198.56251672446,17489.56206365455,1777.1220813393593,273.7009720802307,0.0,moderate,0.75,mature_av
3,1500,b592f99cd06bda7508211ce0069b523c4f05d489800ee5b631eb9065a3244e2f,INT_AV0.75_intersection_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,29650.88185889103,1995.0,27655.88185889103,50711.43659080019,21060.554731909167,1758.6890616565945,1251.8756442070007,0.0,moderate,0.75,intersection_sensitive_av
3,1500,b592f99cd06bda7508211ce0069b523c4f05d489800ee5b631eb9065a3244e2f,INT_AV0.75_uncertainty_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,33890.295405842815,1595.0,32295.29540584281,54304.318429405714,20414.0230235629,1751.1803554445503,1087.5239906311035,0.0,moderate,0.75,uncertainty_sensitive_av
