fold,sample_size,initial_fleet_hash,mechanism_id,dispatch_strategy,pricing_scenario,supply_scenario,av_penetration,odd_profile,cancellation_reason,orders
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,B0_minpickup_uniform,GlobalMatch-MinPickup,P0_uniform,moderate,0.5,moderate_av,,1269
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,B0_minpickup_uniform,GlobalMatch-MinPickup,P0_uniform,moderate,0.5,moderate_av,cancelled_no_available_vehicle,51
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,B0_minpickup_uniform,GlobalMatch-MinPickup,P0_uniform,moderate,0.5,moderate_av,cancelled_no_spatial_candidate,18
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,B0_minpickup_uniform,GlobalMatch-MinPickup,P0_uniform,moderate,0.5,moderate_av,cancelled_passenger_rejection,162
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,B1_mincost_uniform,GlobalMatch-MinOperatingCost,P0_uniform,moderate,0.5,moderate_av,,1268
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,B1_mincost_uniform,GlobalMatch-MinOperatingCost,P0_uniform,moderate,0.5,moderate_av,cancelled_no_available_vehicle,51
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,B1_mincost_uniform,GlobalMatch-MinOperatingCost,P0_uniform,moderate,0.5,moderate_av,cancelled_no_spatial_candidate,18
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,B1_mincost_uniform,GlobalMatch-MinOperatingCost,P0_uniform,moderate,0.5,moderate_av,cancelled_passenger_rejection,163
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,B2_oddgate_uniform,ODD Gate Only,P0_uniform,moderate,0.5,moderate_av,,1268
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,B2_oddgate_uniform,ODD Gate Only,P0_uniform,moderate,0.5,moderate_av,cancelled_no_available_vehicle,51
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,B2_oddgate_uniform,ODD Gate Only,P0_uniform,moderate,0.5,moderate_av,cancelled_no_spatial_candidate,18
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,B2_oddgate_uniform,ODD Gate Only,P0_uniform,moderate,0.5,moderate_av,cancelled_passenger_rejection,162
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,B2_oddgate_uniform,ODD Gate Only,P0_uniform,moderate,0.5,moderate_av,cancelled_patience_timeout,1
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,B3_odd_price_shared,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,moderate_av,,1266
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,B3_odd_price_shared,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,moderate_av,cancelled_no_available_vehicle,51
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,B3_odd_price_shared,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,moderate_av,cancelled_no_odd_feasible_av,1
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,B3_odd_price_shared,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,moderate_av,cancelled_no_spatial_candidate,18
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,B3_odd_price_shared,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,moderate_av,cancelled_passenger_rejection,164
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,B4_odd_price_avdiscount,ODD-Gated Price-Aware Matching,P4_av_discount_hv_comp,moderate,0.5,moderate_av,,1274
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,B4_odd_price_avdiscount,ODD-Gated Price-Aware Matching,P4_av_discount_hv_comp,moderate,0.5,moderate_av,cancelled_no_available_vehicle,51
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,B4_odd_price_avdiscount,ODD-Gated Price-Aware Matching,P4_av_discount_hv_comp,moderate,0.5,moderate_av,cancelled_no_odd_feasible_av,1
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,B4_odd_price_avdiscount,ODD-Gated Price-Aware Matching,P4_av_discount_hv_comp,moderate,0.5,moderate_av,cancelled_no_spatial_candidate,18
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,B4_odd_price_avdiscount,ODD-Gated Price-Aware Matching,P4_av_discount_hv_comp,moderate,0.5,moderate_av,cancelled_passenger_rejection,153
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,B4_odd_price_avdiscount,ODD-Gated Price-Aware Matching,P4_av_discount_hv_comp,moderate,0.5,moderate_av,cancelled_patience_timeout,3
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,B5_weighted_heuristic,Weighted Stakeholder Heuristic,P5_three_stakeholder_balanced,moderate,0.5,moderate_av,,1243
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,B5_weighted_heuristic,Weighted Stakeholder Heuristic,P5_three_stakeholder_balanced,moderate,0.5,moderate_av,cancelled_no_available_vehicle,51
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,B5_weighted_heuristic,Weighted Stakeholder Heuristic,P5_three_stakeholder_balanced,moderate,0.5,moderate_av,cancelled_no_spatial_candidate,18
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,B5_weighted_heuristic,Weighted Stakeholder Heuristic,P5_three_stakeholder_balanced,moderate,0.5,moderate_av,cancelled_passenger_rejection,179
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,B5_weighted_heuristic,Weighted Stakeholder Heuristic,P5_three_stakeholder_balanced,moderate,0.5,moderate_av,cancelled_patience_timeout,9
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,B6_three_stakeholder_balanced,Three-Stakeholder Balanced,P5_three_stakeholder_balanced,moderate,0.5,moderate_av,,1244
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,B6_three_stakeholder_balanced,Three-Stakeholder Balanced,P5_three_stakeholder_balanced,moderate,0.5,moderate_av,cancelled_no_available_vehicle,51
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,B6_three_stakeholder_balanced,Three-Stakeholder Balanced,P5_three_stakeholder_balanced,moderate,0.5,moderate_av,cancelled_no_spatial_candidate,18
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,B6_three_stakeholder_balanced,Three-Stakeholder Balanced,P5_three_stakeholder_balanced,moderate,0.5,moderate_av,cancelled_passenger_rejection,178
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,B6_three_stakeholder_balanced,Three-Stakeholder Balanced,P5_three_stakeholder_balanced,moderate,0.5,moderate_av,cancelled_patience_timeout,9
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,INT_AV0.50_conservative_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,conservative_av,,1260
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,INT_AV0.50_conservative_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,conservative_av,cancelled_no_available_vehicle,51
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,INT_AV0.50_conservative_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,conservative_av,cancelled_no_odd_feasible_av,3
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,INT_AV0.50_conservative_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,conservative_av,cancelled_no_spatial_candidate,18
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,INT_AV0.50_conservative_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,conservative_av,cancelled_passenger_rejection,162
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,INT_AV0.50_conservative_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,conservative_av,cancelled_patience_timeout,6
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,INT_AV0.50_intersection_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,intersection_sensitive_av,,1262
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,INT_AV0.50_intersection_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,intersection_sensitive_av,cancelled_no_available_vehicle,51
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,INT_AV0.50_intersection_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,intersection_sensitive_av,cancelled_no_odd_feasible_av,4
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,INT_AV0.50_intersection_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,intersection_sensitive_av,cancelled_no_spatial_candidate,18
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,INT_AV0.50_intersection_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,intersection_sensitive_av,cancelled_passenger_rejection,161
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,INT_AV0.50_intersection_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,intersection_sensitive_av,cancelled_patience_timeout,4
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,INT_AV0.50_mature_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,mature_av,,1264
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,INT_AV0.50_mature_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,mature_av,cancelled_no_available_vehicle,51
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,INT_AV0.50_mature_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,mature_av,cancelled_no_spatial_candidate,18
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,INT_AV0.50_mature_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,mature_av,cancelled_passenger_rejection,167
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,INT_AV0.50_moderate_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,moderate_av,,1266
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,INT_AV0.50_moderate_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,moderate_av,cancelled_no_available_vehicle,51
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,INT_AV0.50_moderate_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,moderate_av,cancelled_no_odd_feasible_av,1
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,INT_AV0.50_moderate_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,moderate_av,cancelled_no_spatial_candidate,18
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,INT_AV0.50_moderate_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,moderate_av,cancelled_passenger_rejection,164
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,INT_AV0.50_uncertainty_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,uncertainty_sensitive_av,,1264
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,INT_AV0.50_uncertainty_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,uncertainty_sensitive_av,cancelled_no_available_vehicle,51
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,INT_AV0.50_uncertainty_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,uncertainty_sensitive_av,cancelled_no_odd_feasible_av,1
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,INT_AV0.50_uncertainty_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,uncertainty_sensitive_av,cancelled_no_spatial_candidate,18
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,INT_AV0.50_uncertainty_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,uncertainty_sensitive_av,cancelled_passenger_rejection,161
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,INT_AV0.50_uncertainty_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,uncertainty_sensitive_av,cancelled_patience_timeout,5
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P0_uniform,moderate,0.5,moderate_av,,1266
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P0_uniform,moderate,0.5,moderate_av,cancelled_no_available_vehicle,51
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P0_uniform,moderate,0.5,moderate_av,cancelled_no_odd_feasible_av,2
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P0_uniform,moderate,0.5,moderate_av,cancelled_no_spatial_candidate,18
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P0_uniform,moderate,0.5,moderate_av,cancelled_passenger_rejection,163
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P1_platform_funded_comp,moderate,0.5,moderate_av,,1268
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P1_platform_funded_comp,moderate,0.5,moderate_av,cancelled_no_available_vehicle,51
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P1_platform_funded_comp,moderate,0.5,moderate_av,cancelled_no_odd_feasible_av,1
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P1_platform_funded_comp,moderate,0.5,moderate_av,cancelled_no_spatial_candidate,18
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P1_platform_funded_comp,moderate,0.5,moderate_av,cancelled_passenger_rejection,162
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P2_passenger_funded_comp,moderate,0.5,moderate_av,,1261
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P2_passenger_funded_comp,moderate,0.5,moderate_av,cancelled_no_available_vehicle,51
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P2_passenger_funded_comp,moderate,0.5,moderate_av,cancelled_no_odd_feasible_av,2
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P2_passenger_funded_comp,moderate,0.5,moderate_av,cancelled_no_spatial_candidate,18
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P2_passenger_funded_comp,moderate,0.5,moderate_av,cancelled_passenger_rejection,165
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P2_passenger_funded_comp,moderate,0.5,moderate_av,cancelled_patience_timeout,3
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,conservative_av,,1260
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,conservative_av,cancelled_no_available_vehicle,51
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,conservative_av,cancelled_no_odd_feasible_av,3
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,conservative_av,cancelled_no_spatial_candidate,18
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,conservative_av,cancelled_passenger_rejection,162
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,conservative_av,cancelled_patience_timeout,6
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,intersection_sensitive_av,,1262
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,intersection_sensitive_av,cancelled_no_available_vehicle,51
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,intersection_sensitive_av,cancelled_no_odd_feasible_av,4
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,intersection_sensitive_av,cancelled_no_spatial_candidate,18
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,intersection_sensitive_av,cancelled_passenger_rejection,161
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,intersection_sensitive_av,cancelled_patience_timeout,4
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,mature_av,,1264
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,mature_av,cancelled_no_available_vehicle,51
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,mature_av,cancelled_no_spatial_candidate,18
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,mature_av,cancelled_passenger_rejection,167
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,moderate_av,,1266
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,moderate_av,cancelled_no_available_vehicle,51
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,moderate_av,cancelled_no_odd_feasible_av,1
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,moderate_av,cancelled_no_spatial_candidate,18
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,moderate_av,cancelled_passenger_rejection,164
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,uncertainty_sensitive_av,,1264
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,uncertainty_sensitive_av,cancelled_no_available_vehicle,51
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,uncertainty_sensitive_av,cancelled_no_odd_feasible_av,1
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,uncertainty_sensitive_av,cancelled_no_spatial_candidate,18
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,uncertainty_sensitive_av,cancelled_passenger_rejection,161
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,uncertainty_sensitive_av,cancelled_patience_timeout,5
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P4_av_discount_hv_comp,moderate,0.5,moderate_av,,1274
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P4_av_discount_hv_comp,moderate,0.5,moderate_av,cancelled_no_available_vehicle,51
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P4_av_discount_hv_comp,moderate,0.5,moderate_av,cancelled_no_odd_feasible_av,1
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P4_av_discount_hv_comp,moderate,0.5,moderate_av,cancelled_no_spatial_candidate,18
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P4_av_discount_hv_comp,moderate,0.5,moderate_av,cancelled_passenger_rejection,153
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P4_av_discount_hv_comp,moderate,0.5,moderate_av,cancelled_patience_timeout,3
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P5_three_stakeholder_balanced,moderate,0.5,moderate_av,,1243
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P5_three_stakeholder_balanced,moderate,0.5,moderate_av,cancelled_no_available_vehicle,51
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P5_three_stakeholder_balanced,moderate,0.5,moderate_av,cancelled_no_odd_feasible_av,1
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P5_three_stakeholder_balanced,moderate,0.5,moderate_av,cancelled_no_spatial_candidate,18
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P5_three_stakeholder_balanced,moderate,0.5,moderate_av,cancelled_passenger_rejection,178
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P5_three_stakeholder_balanced,moderate,0.5,moderate_av,cancelled_patience_timeout,9
2,1500,df6110ae40a8c1a53223c1791a6cc2fa85138144b550ad8e937ff426ae1f43c1,INT_AV0.25_conservative_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,conservative_av,,1262
2,1500,df6110ae40a8c1a53223c1791a6cc2fa85138144b550ad8e937ff426ae1f43c1,INT_AV0.25_conservative_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,conservative_av,cancelled_no_available_vehicle,51
2,1500,df6110ae40a8c1a53223c1791a6cc2fa85138144b550ad8e937ff426ae1f43c1,INT_AV0.25_conservative_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,conservative_av,cancelled_no_odd_feasible_av,1
2,1500,df6110ae40a8c1a53223c1791a6cc2fa85138144b550ad8e937ff426ae1f43c1,INT_AV0.25_conservative_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,conservative_av,cancelled_no_spatial_candidate,18
2,1500,df6110ae40a8c1a53223c1791a6cc2fa85138144b550ad8e937ff426ae1f43c1,INT_AV0.25_conservative_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,conservative_av,cancelled_passenger_rejection,165
2,1500,df6110ae40a8c1a53223c1791a6cc2fa85138144b550ad8e937ff426ae1f43c1,INT_AV0.25_conservative_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,conservative_av,cancelled_patience_timeout,3
2,1500,df6110ae40a8c1a53223c1791a6cc2fa85138144b550ad8e937ff426ae1f43c1,INT_AV0.25_intersection_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,intersection_sensitive_av,,1263
2,1500,df6110ae40a8c1a53223c1791a6cc2fa85138144b550ad8e937ff426ae1f43c1,INT_AV0.25_intersection_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,intersection_sensitive_av,cancelled_no_available_vehicle,51
2,1500,df6110ae40a8c1a53223c1791a6cc2fa85138144b550ad8e937ff426ae1f43c1,INT_AV0.25_intersection_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,intersection_sensitive_av,cancelled_no_odd_feasible_av,1
2,1500,df6110ae40a8c1a53223c1791a6cc2fa85138144b550ad8e937ff426ae1f43c1,INT_AV0.25_intersection_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,intersection_sensitive_av,cancelled_no_spatial_candidate,18
2,1500,df6110ae40a8c1a53223c1791a6cc2fa85138144b550ad8e937ff426ae1f43c1,INT_AV0.25_intersection_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.25,intersection_sensitive_av,cancelled_passenger_rejection,165
