fold,sample_size,initial_fleet_hash,mechanism_id,pricing_scenario,HV_payout,HV_net_income,mean_passenger_fare,supply_scenario,av_penetration,odd_profile,dispatch_strategy
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,P5_three_stakeholder_balanced,17111.408782882016,11904.261875897057,44.15975274611652,moderate,0.5,moderate_av,ODD-Gated Price-Aware Matching
2,1500,f2a256434cd716db0af17c40793601979b91c17c580de102bd8741d4facf3f40,INT_AV0.00_conservative_av,P3_shared_comp,30017.11850953718,20555.22318146637,45.44835324266214,moderate,0.0,conservative_av,ODD-Gated Price-Aware Matching
2,1500,f2a256434cd716db0af17c40793601979b91c17c580de102bd8741d4facf3f40,INT_AV0.00_moderate_av,P3_shared_comp,30017.11850953718,20555.22318146637,45.44835324266214,moderate,0.0,moderate_av,ODD-Gated Price-Aware Matching
2,1500,f2a256434cd716db0af17c40793601979b91c17c580de102bd8741d4facf3f40,INT_AV0.00_mature_av,P3_shared_comp,30017.11850953718,20555.22318146637,45.44835324266214,moderate,0.0,mature_av,ODD-Gated Price-Aware Matching
2,1500,f2a256434cd716db0af17c40793601979b91c17c580de102bd8741d4facf3f40,INT_AV0.00_intersection_sensitive_av,P3_shared_comp,30017.11850953718,20555.22318146637,45.44835324266214,moderate,0.0,intersection_sensitive_av,ODD-Gated Price-Aware Matching
2,1500,f2a256434cd716db0af17c40793601979b91c17c580de102bd8741d4facf3f40,INT_AV0.00_uncertainty_sensitive_av,P3_shared_comp,30017.11850953718,20555.22318146637,45.44835324266214,moderate,0.0,uncertainty_sensitive_av,ODD-Gated Price-Aware Matching
2,1500,df6110ae40a8c1a53223c1791a6cc2fa85138144b550ad8e937ff426ae1f43c1,INT_AV0.25_conservative_av,P3_shared_comp,25440.446614928063,17365.487937628415,45.37910459109074,moderate,0.25,conservative_av,ODD-Gated Price-Aware Matching
2,1500,df6110ae40a8c1a53223c1791a6cc2fa85138144b550ad8e937ff426ae1f43c1,INT_AV0.25_moderate_av,P3_shared_comp,18449.97636990609,12542.461152854396,45.04543802346859,moderate,0.25,moderate_av,ODD-Gated Price-Aware Matching
2,1500,df6110ae40a8c1a53223c1791a6cc2fa85138144b550ad8e937ff426ae1f43c1,INT_AV0.25_mature_av,P3_shared_comp,12356.47227262508,8403.066235920232,44.70612275866451,moderate,0.25,mature_av,ODD-Gated Price-Aware Matching
2,1500,df6110ae40a8c1a53223c1791a6cc2fa85138144b550ad8e937ff426ae1f43c1,INT_AV0.25_intersection_sensitive_av,P3_shared_comp,23209.84439686104,15820.052003720484,45.27304035153856,moderate,0.25,intersection_sensitive_av,ODD-Gated Price-Aware Matching
2,1500,df6110ae40a8c1a53223c1791a6cc2fa85138144b550ad8e937ff426ae1f43c1,INT_AV0.25_uncertainty_sensitive_av,P3_shared_comp,21745.115663214863,14815.933847504302,45.214295419436056,moderate,0.25,uncertainty_sensitive_av,ODD-Gated Price-Aware Matching
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,INT_AV0.50_conservative_av,P3_shared_comp,23699.778274612512,16143.105547097268,45.32909735350066,moderate,0.5,conservative_av,ODD-Gated Price-Aware Matching
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,INT_AV0.50_moderate_av,P3_shared_comp,16716.231839653363,11327.858501318602,45.09896194709855,moderate,0.5,moderate_av,ODD-Gated Price-Aware Matching
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,INT_AV0.50_mature_av,P3_shared_comp,10769.961487428853,7309.702462492216,44.62394984029515,moderate,0.5,mature_av,ODD-Gated Price-Aware Matching
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,INT_AV0.50_intersection_sensitive_av,P3_shared_comp,21200.086714466182,14410.274830419496,45.26440613759823,moderate,0.5,intersection_sensitive_av,ODD-Gated Price-Aware Matching
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,INT_AV0.50_uncertainty_sensitive_av,P3_shared_comp,19449.86295594308,13204.440639698558,45.23448817135378,moderate,0.5,uncertainty_sensitive_av,ODD-Gated Price-Aware Matching
2,1500,39a668aed989979f226a85bdd856fde079c960335047a7c1414c7a1e56a94a48,INT_AV0.75_conservative_av,P3_shared_comp,11787.185786904634,7917.819780792927,45.6169189813312,moderate,0.75,conservative_av,ODD-Gated Price-Aware Matching
2,1500,39a668aed989979f226a85bdd856fde079c960335047a7c1414c7a1e56a94a48,INT_AV0.75_moderate_av,P3_shared_comp,6739.988818539543,4500.144516123854,44.40501867800237,moderate,0.75,moderate_av,ODD-Gated Price-Aware Matching
2,1500,39a668aed989979f226a85bdd856fde079c960335047a7c1414c7a1e56a94a48,INT_AV0.75_mature_av,P3_shared_comp,2417.0540022053547,1600.2551957442497,44.27678136705708,moderate,0.75,mature_av,ODD-Gated Price-Aware Matching
2,1500,39a668aed989979f226a85bdd856fde079c960335047a7c1414c7a1e56a94a48,INT_AV0.75_intersection_sensitive_av,P3_shared_comp,10660.549993064587,7179.667172574655,44.85826533369132,moderate,0.75,intersection_sensitive_av,ODD-Gated Price-Aware Matching
2,1500,39a668aed989979f226a85bdd856fde079c960335047a7c1414c7a1e56a94a48,INT_AV0.75_uncertainty_sensitive_av,P3_shared_comp,10012.51186284125,6732.952220325913,45.3521985231614,moderate,0.75,uncertainty_sensitive_av,ODD-Gated Price-Aware Matching
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,B0_minpickup_uniform,P0_uniform,14559.395874947842,9415.304547140991,45.38957885611316,moderate,0.5,moderate_av,GlobalMatch-MinPickup
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,B1_mincost_uniform,P0_uniform,10876.436161680896,6933.431032093635,45.35421167867073,moderate,0.5,moderate_av,GlobalMatch-MinOperatingCost
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,B2_oddgate_uniform,P0_uniform,15838.650789432442,10222.627445139193,45.38957885611316,moderate,0.5,moderate_av,ODD Gate Only
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,B3_odd_price_shared,P3_shared_comp,12858.738302361042,8844.162798491507,45.91259901228048,moderate,0.5,moderate_av,ODD-Gated Price-Aware Matching
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,B4_odd_price_avdiscount,P4_av_discount_hv_comp,12446.062058438918,8680.346145675026,44.872280053585065,moderate,0.5,moderate_av,ODD-Gated Price-Aware Matching
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,B5_weighted_heuristic,P5_three_stakeholder_balanced,17304.02896777178,12085.586862292595,45.19253293035885,moderate,0.5,moderate_av,Weighted Stakeholder Heuristic
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,B6_three_stakeholder_balanced,P5_three_stakeholder_balanced,12442.13677642338,8739.873815218169,44.661513240798165,moderate,0.5,moderate_av,Three-Stakeholder Balanced
3,1500,6248f21adeefb333b9babed93744efb7188432d513ca96c62596cb96544c7c6c,OFAT_BASE,P3_shared_comp,12399.25104287583,8533.95620431453,45.89681270468897,abundant,0.5,moderate_av,ODD-Gated Price-Aware Matching
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,P3_shared_comp,12858.738302361042,8844.162798491507,45.91259901228048,moderate,0.5,moderate_av,ODD-Gated Price-Aware Matching
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,P3_shared_comp,12858.738302361042,8844.162798491507,45.91259901228048,moderate,0.5,conservative_av,ODD-Gated Price-Aware Matching
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,P3_shared_comp,12858.738302361042,8844.162798491507,45.91259901228048,moderate,0.5,mature_av,ODD-Gated Price-Aware Matching
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,P3_shared_comp,12858.738302361042,8844.162798491507,45.91259901228048,moderate,0.5,intersection_sensitive_av,ODD-Gated Price-Aware Matching
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,P3_shared_comp,12858.738302361042,8844.162798491507,45.91259901228048,moderate,0.5,uncertainty_sensitive_av,ODD-Gated Price-Aware Matching
3,1500,d0481d73f7a91b38d8ecb90f37dcee25fb5f0ad7abf850c93e01e36dcec9e46f,OFAT_BASE,P3_shared_comp,12445.404918796208,8556.142257021198,45.96739133764918,tight,0.5,moderate_av,ODD-Gated Price-Aware Matching
3,1500,df5fd88496c40f9dd4fdf0709331ad04d4fd92343207d28e378f13d44cfc504b,OFAT_BASE,P3_shared_comp,31495.336241124183,21743.365321168763,46.35319995140635,moderate,0.0,moderate_av,ODD-Gated Price-Aware Matching
3,1500,61b6f894dc958da09c84af32e76699bb98e0e025bed873e8b198d65de951f778,OFAT_BASE,P3_shared_comp,13901.121360104777,9567.958560191462,45.91759356910513,moderate,0.25,moderate_av,ODD-Gated Price-Aware Matching
3,1500,b592f99cd06bda7508211ce0069b523c4f05d489800ee5b631eb9065a3244e2f,OFAT_BASE,P3_shared_comp,4068.006102080247,2766.030438524567,45.56934741678058,moderate,0.75,moderate_av,ODD-Gated Price-Aware Matching
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,P3_shared_comp,20991.735061348765,14424.551257852232,46.14752638609291,moderate,0.5,moderate_av,ODD-Gated Price-Aware Matching
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,P3_shared_comp,20991.735061348765,14424.551257852232,46.14752638609291,moderate,0.5,conservative_av,ODD-Gated Price-Aware Matching
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,P3_shared_comp,20991.735061348765,14424.551257852232,46.14752638609291,moderate,0.5,mature_av,ODD-Gated Price-Aware Matching
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,P3_shared_comp,20991.735061348765,14424.551257852232,46.14752638609291,moderate,0.5,intersection_sensitive_av,ODD-Gated Price-Aware Matching
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,P3_shared_comp,20991.735061348765,14424.551257852232,46.14752638609291,moderate,0.5,uncertainty_sensitive_av,ODD-Gated Price-Aware Matching
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,P3_shared_comp,8179.0516334877775,5639.070022560104,45.655262472839205,moderate,0.5,moderate_av,ODD-Gated Price-Aware Matching
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,P3_shared_comp,8179.0516334877775,5639.070022560104,45.655262472839205,moderate,0.5,conservative_av,ODD-Gated Price-Aware Matching
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,P3_shared_comp,8179.0516334877775,5639.070022560104,45.655262472839205,moderate,0.5,mature_av,ODD-Gated Price-Aware Matching
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,P3_shared_comp,8179.0516334877775,5639.070022560104,45.655262472839205,moderate,0.5,intersection_sensitive_av,ODD-Gated Price-Aware Matching
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,P3_shared_comp,8179.0516334877775,5639.070022560104,45.655262472839205,moderate,0.5,uncertainty_sensitive_av,ODD-Gated Price-Aware Matching
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,P3_shared_comp,20143.76096032329,13835.157245914415,46.10221463118428,moderate,0.5,moderate_av,ODD-Gated Price-Aware Matching
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,P3_shared_comp,20143.76096032329,13835.157245914415,46.10221463118428,moderate,0.5,conservative_av,ODD-Gated Price-Aware Matching
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,P3_shared_comp,20143.76096032329,13835.157245914415,46.10221463118428,moderate,0.5,mature_av,ODD-Gated Price-Aware Matching
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,P3_shared_comp,20143.76096032329,13835.157245914415,46.10221463118428,moderate,0.5,intersection_sensitive_av,ODD-Gated Price-Aware Matching
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,P3_shared_comp,20143.76096032329,13835.157245914415,46.10221463118428,moderate,0.5,uncertainty_sensitive_av,ODD-Gated Price-Aware Matching
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,P3_shared_comp,15996.374409254004,10986.97236299682,45.95008758719347,moderate,0.5,moderate_av,ODD-Gated Price-Aware Matching
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,P3_shared_comp,15996.374409254004,10986.97236299682,45.95008758719347,moderate,0.5,conservative_av,ODD-Gated Price-Aware Matching
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,P3_shared_comp,15996.374409254004,10986.97236299682,45.95008758719347,moderate,0.5,mature_av,ODD-Gated Price-Aware Matching
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,P3_shared_comp,15996.374409254004,10986.97236299682,45.95008758719347,moderate,0.5,intersection_sensitive_av,ODD-Gated Price-Aware Matching
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,P3_shared_comp,15996.374409254004,10986.97236299682,45.95008758719347,moderate,0.5,uncertainty_sensitive_av,ODD-Gated Price-Aware Matching
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,P0_uniform,10686.067949547776,6819.930626629908,45.35421167867073,moderate,0.5,moderate_av,ODD-Gated Price-Aware Matching
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,P1_platform_funded_comp,11154.668181757475,7678.108589327019,45.38957885611316,moderate,0.5,moderate_av,ODD-Gated Price-Aware Matching
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,P2_passenger_funded_comp,12941.85817845983,8894.832229908283,46.57733707252071,moderate,0.5,moderate_av,ODD-Gated Price-Aware Matching
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,P4_av_discount_hv_comp,12446.062058438918,8680.346145675026,44.872280053585065,moderate,0.5,moderate_av,ODD-Gated Price-Aware Matching
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,P5_three_stakeholder_balanced,11986.743732575613,8433.633779309666,44.66211877497725,moderate,0.5,moderate_av,ODD-Gated Price-Aware Matching
3,1500,df5fd88496c40f9dd4fdf0709331ad04d4fd92343207d28e378f13d44cfc504b,INT_AV0.00_conservative_av,P3_shared_comp,31495.336241124183,21743.365321168763,46.35319995140635,moderate,0.0,conservative_av,ODD-Gated Price-Aware Matching
3,1500,df5fd88496c40f9dd4fdf0709331ad04d4fd92343207d28e378f13d44cfc504b,INT_AV0.00_moderate_av,P3_shared_comp,31495.336241124183,21743.365321168763,46.35319995140635,moderate,0.0,moderate_av,ODD-Gated Price-Aware Matching
3,1500,df5fd88496c40f9dd4fdf0709331ad04d4fd92343207d28e378f13d44cfc504b,INT_AV0.00_mature_av,P3_shared_comp,31495.336241124183,21743.365321168763,46.35319995140635,moderate,0.0,mature_av,ODD-Gated Price-Aware Matching
3,1500,df5fd88496c40f9dd4fdf0709331ad04d4fd92343207d28e378f13d44cfc504b,INT_AV0.00_intersection_sensitive_av,P3_shared_comp,31495.336241124183,21743.365321168763,46.35319995140635,moderate,0.0,intersection_sensitive_av,ODD-Gated Price-Aware Matching
3,1500,df5fd88496c40f9dd4fdf0709331ad04d4fd92343207d28e378f13d44cfc504b,INT_AV0.00_uncertainty_sensitive_av,P3_shared_comp,31495.336241124183,21743.365321168763,46.35319995140635,moderate,0.0,uncertainty_sensitive_av,ODD-Gated Price-Aware Matching
3,1500,61b6f894dc958da09c84af32e76699bb98e0e025bed873e8b198d65de951f778,INT_AV0.25_conservative_av,P3_shared_comp,23308.091449310567,16049.958972690813,46.24251990363917,moderate,0.25,conservative_av,ODD-Gated Price-Aware Matching
3,1500,61b6f894dc958da09c84af32e76699bb98e0e025bed873e8b198d65de951f778,INT_AV0.25_moderate_av,P3_shared_comp,13901.121360104777,9567.958560191462,45.91759356910513,moderate,0.25,moderate_av,ODD-Gated Price-Aware Matching
3,1500,61b6f894dc958da09c84af32e76699bb98e0e025bed873e8b198d65de951f778,INT_AV0.25_mature_av,P3_shared_comp,12583.180454695092,8694.226765334994,45.75878602644229,moderate,0.25,mature_av,ODD-Gated Price-Aware Matching
3,1500,61b6f894dc958da09c84af32e76699bb98e0e025bed873e8b198d65de951f778,INT_AV0.25_intersection_sensitive_av,P3_shared_comp,22767.74875146169,15669.668095671235,46.11143562330513,moderate,0.25,intersection_sensitive_av,ODD-Gated Price-Aware Matching
3,1500,61b6f894dc958da09c84af32e76699bb98e0e025bed873e8b198d65de951f778,INT_AV0.25_uncertainty_sensitive_av,P3_shared_comp,17998.57500827827,12401.298366210962,46.03457227574856,moderate,0.25,uncertainty_sensitive_av,ODD-Gated Price-Aware Matching
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,INT_AV0.50_conservative_av,P3_shared_comp,20991.735061348765,14424.551257852232,46.14752638609291,moderate,0.5,conservative_av,ODD-Gated Price-Aware Matching
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,INT_AV0.50_moderate_av,P3_shared_comp,12858.738302361042,8844.162798491507,45.91259901228048,moderate,0.5,moderate_av,ODD-Gated Price-Aware Matching
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,INT_AV0.50_mature_av,P3_shared_comp,8179.0516334877775,5639.070022560104,45.655262472839205,moderate,0.5,mature_av,ODD-Gated Price-Aware Matching
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,INT_AV0.50_intersection_sensitive_av,P3_shared_comp,20143.76096032329,13835.157245914415,46.10221463118428,moderate,0.5,intersection_sensitive_av,ODD-Gated Price-Aware Matching
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,INT_AV0.50_uncertainty_sensitive_av,P3_shared_comp,15996.374409254004,10986.97236299682,45.95008758719347,moderate,0.5,uncertainty_sensitive_av,ODD-Gated Price-Aware Matching
3,1500,b592f99cd06bda7508211ce0069b523c4f05d489800ee5b631eb9065a3244e2f,INT_AV0.75_conservative_av,P3_shared_comp,9955.264084377804,6742.233221337458,46.44942902656618,moderate,0.75,conservative_av,ODD-Gated Price-Aware Matching
3,1500,b592f99cd06bda7508211ce0069b523c4f05d489800ee5b631eb9065a3244e2f,INT_AV0.75_moderate_av,P3_shared_comp,4068.006102080247,2766.030438524567,45.56934741678058,moderate,0.75,moderate_av,ODD-Gated Price-Aware Matching
3,1500,b592f99cd06bda7508211ce0069b523c4f05d489800ee5b631eb9065a3244e2f,INT_AV0.75_mature_av,P3_shared_comp,902.0946025872984,602.8074508455903,45.4674059268237,moderate,0.75,mature_av,ODD-Gated Price-Aware Matching
3,1500,b592f99cd06bda7508211ce0069b523c4f05d489800ee5b631eb9065a3244e2f,INT_AV0.75_intersection_sensitive_av,P3_shared_comp,10459.13512941744,7090.628281032155,46.05943377911007,moderate,0.75,intersection_sensitive_av,ODD-Gated Price-Aware Matching
3,1500,b592f99cd06bda7508211ce0069b523c4f05d489800ee5b631eb9065a3244e2f,INT_AV0.75_uncertainty_sensitive_av,P3_shared_comp,7391.386242953448,5012.581632352111,45.98164134581347,moderate,0.75,uncertainty_sensitive_av,ODD-Gated Price-Aware Matching
