date,order_id,from_link_id,to_link_id,reason
20161020,0ca535dc9bebf20f7caf450a99aca26c,263738593_8825,152428008_8842,flagged_direction_gap
20161020,0ca535dc9bebf20f7caf450a99aca26c,152428008_8842,263486164_8865,flagged_direction_gap
20161020,0ca535dc9bebf20f7caf450a99aca26c,263486164_8865,152427983_8844,flagged_direction_gap
20161020,0ca535dc9bebf20f7caf450a99aca26c,263486162_8862,263572145_8878,flagged_direction_gap
20161020,0ca535dc9bebf20f7caf450a99aca26c,156593889_8906,334802600_8905,flagged_direction_gap
20161020,0ca535dc9bebf20f7caf450a99aca26c,263609699_9165,391522183_8943,flagged_direction_gap
20161020,0ca535dc9bebf20f7caf450a99aca26c,391522183_8943,263609699_9165,flagged_direction_gap
20161020,0ca535dc9bebf20f7caf450a99aca26c,309154011_9224,272736180_9259,flagged_direction_gap
20161020,0ca535dc9bebf20f7caf450a99aca26c,272736180_9259,267625223_9268,flagged_direction_gap
20161020,0ca535dc9bebf20f7caf450a99aca26c,267625223_9268,309154011_9224,flagged_direction_gap
20161020,0ca535dc9bebf20f7caf450a99aca26c,333404380_9958,148830908_9984,flagged_direction_gap
20161020,0ca535dc9bebf20f7caf450a99aca26c,148830908_9984,333404380_9958,flagged_direction_gap
20161020,0f05b6fc0b1b85e82e993c9853bb57b3,335513936_2221,55696757_2451,flagged_direction_gap
20161020,0f05b6fc0b1b85e82e993c9853bb57b3,55696757_2451,55696766_2335,flagged_direction_gap
20161020,0f05b6fc0b1b85e82e993c9853bb57b3,55696766_2335,55696765_2334,flagged_direction_gap
20161020,0f05b6fc0b1b85e82e993c9853bb57b3,334648914_2342,142432186_2353,flagged_direction_gap
20161020,0f05b6fc0b1b85e82e993c9853bb57b3,142432189_2346,295965991_1925,flagged_direction_gap
20161020,0f05b6fc0b1b85e82e993c9853bb57b3,295965991_1925,258738673_2278,flagged_direction_gap
20161020,0f5f4a8bdd6d1b87e04596cd9689901c,335518761_9514,156592791_10021,flagged_direction_gap
20161020,0f5f4a8bdd6d1b87e04596cd9689901c,156592798_10051,266583972_10056,flagged_direction_gap
20161020,0f5f4a8bdd6d1b87e04596cd9689901c,266583979_10095,28258015_10091,flagged_direction_gap
