arc_id,routing_mode,batch_size,focal_source_position,repeat_id,success,raw_time_s,distance_m,returned_source_count,returned_target_count,failure_reason
7296b52763def34ad0ac,SINGLE_SOURCE_MATRIX,1,ONLY,3,True,19.0,182.0,1,1,
7296b52763def34ad0ac,SCALAR_ROUTE,1,ONLY,4,True,19.854,181.0,1,1,
7296b52763def34ad0ac,SINGLE_SOURCE_MATRIX,1,ONLY,4,True,19.0,182.0,1,1,
7b2174249e864716a6fa,SCALAR_ROUTE,1,ONLY,0,True,50.756,671.0,1,1,
7b2174249e864716a6fa,SINGLE_SOURCE_MATRIX,1,ONLY,0,True,50.0,672.0,1,1,
7b2174249e864716a6fa,SCALAR_ROUTE,1,ONLY,1,True,50.756,671.0,1,1,
7b2174249e864716a6fa,SINGLE_SOURCE_MATRIX,1,ONLY,1,True,50.0,672.0,1,1,
7b2174249e864716a6fa,SCALAR_ROUTE,1,ONLY,2,True,50.756,671.0,1,1,
7b2174249e864716a6fa,SINGLE_SOURCE_MATRIX,1,ONLY,2,True,50.0,672.0,1,1,
7b2174249e864716a6fa,SCALAR_ROUTE,1,ONLY,3,True,50.756,671.0,1,1,
7b2174249e864716a6fa,SINGLE_SOURCE_MATRIX,1,ONLY,3,True,50.0,672.0,1,1,
7b2174249e864716a6fa,SCALAR_ROUTE,1,ONLY,4,True,50.756,671.0,1,1,
7b2174249e864716a6fa,SINGLE_SOURCE_MATRIX,1,ONLY,4,True,50.0,672.0,1,1,
93acf12d23acae945c2c,SCALAR_ROUTE,1,ONLY,0,True,57.006,616.0,1,1,
93acf12d23acae945c2c,SINGLE_SOURCE_MATRIX,1,ONLY,0,True,57.0,616.0,1,1,
93acf12d23acae945c2c,SCALAR_ROUTE,1,ONLY,1,True,57.006,616.0,1,1,
93acf12d23acae945c2c,SINGLE_SOURCE_MATRIX,1,ONLY,1,True,57.0,616.0,1,1,
93acf12d23acae945c2c,SCALAR_ROUTE,1,ONLY,2,True,57.006,616.0,1,1,
93acf12d23acae945c2c,SINGLE_SOURCE_MATRIX,1,ONLY,2,True,57.0,616.0,1,1,
93acf12d23acae945c2c,SCALAR_ROUTE,1,ONLY,3,True,57.006,616.0,1,1,
93acf12d23acae945c2c,SINGLE_SOURCE_MATRIX,1,ONLY,3,True,57.0,616.0,1,1,
93acf12d23acae945c2c,SCALAR_ROUTE,1,ONLY,4,True,57.006,616.0,1,1,
93acf12d23acae945c2c,SINGLE_SOURCE_MATRIX,1,ONLY,4,True,57.0,616.0,1,1,
a4bcbd504aac1d192f94,SCALAR_ROUTE,1,ONLY,0,True,0.0,0.0,1,1,
a4bcbd504aac1d192f94,SINGLE_SOURCE_MATRIX,1,ONLY,0,True,0.0,0.0,1,1,
a4bcbd504aac1d192f94,SCALAR_ROUTE,1,ONLY,1,True,0.0,0.0,1,1,
a4bcbd504aac1d192f94,SINGLE_SOURCE_MATRIX,1,ONLY,1,True,0.0,0.0,1,1,
a4bcbd504aac1d192f94,SCALAR_ROUTE,1,ONLY,2,True,0.0,0.0,1,1,
a4bcbd504aac1d192f94,SINGLE_SOURCE_MATRIX,1,ONLY,2,True,0.0,0.0,1,1,
a4bcbd504aac1d192f94,SCALAR_ROUTE,1,ONLY,3,True,0.0,0.0,1,1,
a4bcbd504aac1d192f94,SINGLE_SOURCE_MATRIX,1,ONLY,3,True,0.0,0.0,1,1,
a4bcbd504aac1d192f94,SCALAR_ROUTE,1,ONLY,4,True,0.0,0.0,1,1,
a4bcbd504aac1d192f94,SINGLE_SOURCE_MATRIX,1,ONLY,4,True,0.0,0.0,1,1,
a4d99122f8017636f1c1,SCALAR_ROUTE,1,ONLY,0,True,88.987,1241.0,1,1,
a4d99122f8017636f1c1,SINGLE_SOURCE_MATRIX,1,ONLY,0,True,88.0,1241.0,1,1,
a4d99122f8017636f1c1,SCALAR_ROUTE,1,ONLY,1,True,88.987,1241.0,1,1,
a4d99122f8017636f1c1,SINGLE_SOURCE_MATRIX,1,ONLY,1,True,88.0,1241.0,1,1,
a4d99122f8017636f1c1,SCALAR_ROUTE,1,ONLY,2,True,88.987,1241.0,1,1,
a4d99122f8017636f1c1,SINGLE_SOURCE_MATRIX,1,ONLY,2,True,88.0,1241.0,1,1,
a4d99122f8017636f1c1,SCALAR_ROUTE,1,ONLY,3,True,88.987,1241.0,1,1,
a4d99122f8017636f1c1,SINGLE_SOURCE_MATRIX,1,ONLY,3,True,88.0,1241.0,1,1,
a4d99122f8017636f1c1,SCALAR_ROUTE,1,ONLY,4,True,88.987,1241.0,1,1,
a4d99122f8017636f1c1,SINGLE_SOURCE_MATRIX,1,ONLY,4,True,88.0,1241.0,1,1,
b1d3621f437bd37b6b82,SCALAR_ROUTE,1,ONLY,0,True,0.0,0.0,1,1,
b1d3621f437bd37b6b82,SINGLE_SOURCE_MATRIX,1,ONLY,0,True,0.0,0.0,1,1,
b1d3621f437bd37b6b82,SCALAR_ROUTE,1,ONLY,1,True,0.0,0.0,1,1,
b1d3621f437bd37b6b82,SINGLE_SOURCE_MATRIX,1,ONLY,1,True,0.0,0.0,1,1,
b1d3621f437bd37b6b82,SCALAR_ROUTE,1,ONLY,2,True,0.0,0.0,1,1,
b1d3621f437bd37b6b82,SINGLE_SOURCE_MATRIX,1,ONLY,2,True,0.0,0.0,1,1,
b1d3621f437bd37b6b82,SCALAR_ROUTE,1,ONLY,3,True,0.0,0.0,1,1,
b1d3621f437bd37b6b82,SINGLE_SOURCE_MATRIX,1,ONLY,3,True,0.0,0.0,1,1,
b1d3621f437bd37b6b82,SCALAR_ROUTE,1,ONLY,4,True,0.0,0.0,1,1,
b1d3621f437bd37b6b82,SINGLE_SOURCE_MATRIX,1,ONLY,4,True,0.0,0.0,1,1,
eb8d62bb91e83a1fb1fc,SCALAR_ROUTE,1,ONLY,0,True,88.501,911.0,1,1,
eb8d62bb91e83a1fb1fc,SINGLE_SOURCE_MATRIX,1,ONLY,0,True,88.0,911.0,1,1,
eb8d62bb91e83a1fb1fc,SCALAR_ROUTE,1,ONLY,1,True,88.501,911.0,1,1,
eb8d62bb91e83a1fb1fc,SINGLE_SOURCE_MATRIX,1,ONLY,1,True,88.0,911.0,1,1,
eb8d62bb91e83a1fb1fc,SCALAR_ROUTE,1,ONLY,2,True,88.501,911.0,1,1,
eb8d62bb91e83a1fb1fc,SINGLE_SOURCE_MATRIX,1,ONLY,2,True,88.0,911.0,1,1,
eb8d62bb91e83a1fb1fc,SCALAR_ROUTE,1,ONLY,3,True,88.501,911.0,1,1,
eb8d62bb91e83a1fb1fc,SINGLE_SOURCE_MATRIX,1,ONLY,3,True,88.0,911.0,1,1,
eb8d62bb91e83a1fb1fc,SCALAR_ROUTE,1,ONLY,4,True,88.501,911.0,1,1,
eb8d62bb91e83a1fb1fc,SINGLE_SOURCE_MATRIX,1,ONLY,4,True,88.0,911.0,1,1,
ef6cf72c6a28d6e7b614,SCALAR_ROUTE,1,ONLY,0,True,0.0,0.0,1,1,
ef6cf72c6a28d6e7b614,SINGLE_SOURCE_MATRIX,1,ONLY,0,True,0.0,0.0,1,1,
ef6cf72c6a28d6e7b614,SCALAR_ROUTE,1,ONLY,1,True,0.0,0.0,1,1,
ef6cf72c6a28d6e7b614,SINGLE_SOURCE_MATRIX,1,ONLY,1,True,0.0,0.0,1,1,
ef6cf72c6a28d6e7b614,SCALAR_ROUTE,1,ONLY,2,True,0.0,0.0,1,1,
ef6cf72c6a28d6e7b614,SINGLE_SOURCE_MATRIX,1,ONLY,2,True,0.0,0.0,1,1,
ef6cf72c6a28d6e7b614,SCALAR_ROUTE,1,ONLY,3,True,0.0,0.0,1,1,
ef6cf72c6a28d6e7b614,SINGLE_SOURCE_MATRIX,1,ONLY,3,True,0.0,0.0,1,1,
ef6cf72c6a28d6e7b614,SCALAR_ROUTE,1,ONLY,4,True,0.0,0.0,1,1,
ef6cf72c6a28d6e7b614,SINGLE_SOURCE_MATRIX,1,ONLY,4,True,0.0,0.0,1,1,
f029a4914bc85ee4f375,SCALAR_ROUTE,1,ONLY,0,True,69.623,1034.0,1,1,
f029a4914bc85ee4f375,SINGLE_SOURCE_MATRIX,1,ONLY,0,True,69.0,1034.0,1,1,
f029a4914bc85ee4f375,SCALAR_ROUTE,1,ONLY,1,True,69.623,1034.0,1,1,
f029a4914bc85ee4f375,SINGLE_SOURCE_MATRIX,1,ONLY,1,True,69.0,1034.0,1,1,
f029a4914bc85ee4f375,SCALAR_ROUTE,1,ONLY,2,True,69.623,1034.0,1,1,
f029a4914bc85ee4f375,SINGLE_SOURCE_MATRIX,1,ONLY,2,True,69.0,1034.0,1,1,
f029a4914bc85ee4f375,SCALAR_ROUTE,1,ONLY,3,True,69.623,1034.0,1,1,
f029a4914bc85ee4f375,SINGLE_SOURCE_MATRIX,1,ONLY,3,True,69.0,1034.0,1,1,
f029a4914bc85ee4f375,SCALAR_ROUTE,1,ONLY,4,True,69.623,1034.0,1,1,
f029a4914bc85ee4f375,SINGLE_SOURCE_MATRIX,1,ONLY,4,True,69.0,1034.0,1,1,
