scenario_id,time_bin_start,new_requests,matched_request_cohort,cohort_patience_expired,patience_expirations,first_window_matches,AV_assignments,HV_assignments,accepted_requests,accepted_request_share,available_vehicles_mean,waiting_queue_mean,waiting_queue_max,matches_executed,epoch_count,time_bin_service_rate,cohort_expiration_rate,first_window_match_rate,available_vehicles_per_request,queue_pressure,AV_assignment_share,nominal_AV_count,scenario_service_rate,scenario_accepted_order_share,availability_split_observed
BENCH_HV,2016-10-31 03:30:00+08:00,20,10,10,14,9,0,11,20,1.0,40.733333333333334,4.633333333333334,8,11,30,0.5,0.5,0.45,2.0366666666666666,0.1137479541734861,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 03:45:00+08:00,31,21,10,11,16,0,21,31,1.0,32.13333333333333,4.633333333333334,9,21,30,0.6774193548387096,0.3225806451612903,0.5161290322580645,1.0365591397849463,0.14419087136929462,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 04:00:00+08:00,17,12,5,7,8,0,12,17,1.0,29.166666666666668,2.6,5,12,30,0.7058823529411765,0.29411764705882354,0.47058823529411764,1.715686274509804,0.08914285714285715,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 04:15:00+08:00,21,16,5,2,15,0,15,21,1.0,23.766666666666666,1.6,4,15,30,0.7619047619047619,0.23809523809523808,0.7142857142857143,1.1317460317460317,0.06732117812061712,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 04:30:00+08:00,18,11,7,8,9,0,12,18,1.0,24.966666666666665,3.2333333333333334,6,12,30,0.6111111111111112,0.3888888888888889,0.5,1.3870370370370368,0.1295060080106809,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 04:45:00+08:00,26,13,13,8,11,0,12,26,1.0,20.166666666666668,4.033333333333333,9,12,30,0.5,0.5,0.4230769230769231,0.7756410256410257,0.19999999999999998,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 05:00:00+08:00,24,16,8,12,16,0,15,24,1.0,18.766666666666666,3.7333333333333334,8,15,30,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.7819444444444444,0.19893428063943164,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 05:15:00+08:00,21,14,7,7,12,0,15,21,1.0,17.266666666666666,2.8666666666666667,6,15,30,0.6666666666666666,0.3333333333333333,0.5714285714285714,0.8222222222222222,0.16602316602316602,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 05:30:00+08:00,27,19,8,7,17,0,19,27,1.0,20.5,3.1666666666666665,5,19,30,0.7037037037037037,0.2962962962962963,0.6296296296296297,0.7592592592592593,0.15447154471544713,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 05:45:00+08:00,38,18,20,20,16,0,19,38,1.0,20.866666666666667,7.466666666666667,11,19,30,0.47368421052631576,0.5263157894736842,0.42105263157894735,0.5491228070175439,0.35782747603833864,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 06:00:00+08:00,45,33,12,11,28,0,32,45,1.0,26.066666666666666,5.0,10,32,30,0.7333333333333333,0.26666666666666666,0.6222222222222222,0.5792592592592593,0.1918158567774936,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 06:15:00+08:00,56,45,11,14,45,0,45,56,1.0,35.56666666666667,5.633333333333334,10,45,30,0.8035714285714286,0.19642857142857142,0.8035714285714286,0.6351190476190477,0.1583880037488285,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 06:30:00+08:00,100,81,19,16,78,0,76,100,1.0,43.7,8.966666666666667,17,76,30,0.81,0.19,0.78,0.43700000000000006,0.20518688024408846,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 06:45:00+08:00,150,113,37,30,101,0,116,150,1.0,72.66666666666667,16.1,23,116,30,0.7533333333333333,0.24666666666666667,0.6733333333333333,0.48444444444444446,0.22155963302752293,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 07:00:00+08:00,180,136,44,37,123,0,131,180,1.0,112.33333333333333,18.233333333333334,29,131,30,0.7555555555555555,0.24444444444444444,0.6833333333333333,0.624074074074074,0.1623145400593472,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 07:15:00+08:00,233,158,75,65,136,0,155,233,1.0,152.76666666666668,30.6,37,155,30,0.6781115879828327,0.3218884120171674,0.5836909871244635,0.655650929899857,0.20030547676194632,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 07:30:00+08:00,229,164,65,77,154,0,167,229,1.0,195.86666666666667,30.6,41,167,30,0.7161572052401747,0.2838427947598253,0.6724890829694323,0.8553129548762737,0.1562287270251872,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 07:45:00+08:00,247,183,64,63,162,0,177,247,1.0,221.13333333333333,28.6,35,177,30,0.7408906882591093,0.2591093117408907,0.6558704453441295,0.8952766531713899,0.12933373530298464,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 08:00:00+08:00,297,223,74,72,210,0,219,297,1.0,273.1,33.2,41,219,30,0.7508417508417509,0.24915824915824916,0.7070707070707071,0.9195286195286196,0.12156719150494324,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 08:15:00+08:00,356,277,79,76,243,0,279,356,1.0,272.6,39.0,51,279,30,0.7780898876404494,0.22191011235955055,0.6825842696629213,0.7657303370786518,0.14306676449009537,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 08:30:00+08:00,381,328,53,62,304,0,337,381,1.0,289.3333333333333,33.03333333333333,44,337,30,0.8608923884514436,0.13910761154855644,0.7979002624671916,0.7594050743657043,0.11417050691244239,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 08:45:00+08:00,424,361,63,57,333,0,349,424,1.0,324.9,34.3,45,349,30,0.8514150943396226,0.14858490566037735,0.785377358490566,0.7662735849056603,0.10557094490612497,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 09:00:00+08:00,503,427,76,59,386,0,433,503,1.0,345.53333333333336,41.1,58,433,30,0.8489065606361829,0.15109343936381708,0.7673956262425448,0.6869449966865474,0.11894655604862049,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 09:15:00+08:00,438,379,59,77,349,0,379,438,1.0,357.43333333333334,38.43333333333333,55,379,30,0.865296803652968,0.13470319634703196,0.7968036529680366,0.8160578386605783,0.10752587895178586,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 09:30:00+08:00,416,365,51,54,347,0,372,416,1.0,394.93333333333334,31.5,38,372,30,0.8774038461538461,0.12259615384615384,0.8341346153846154,0.9493589743589743,0.07976029709655638,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 09:45:00+08:00,422,372,50,45,353,0,365,422,1.0,396.8333333333333,29.7,39,365,30,0.8815165876777251,0.11848341232227488,0.8364928909952607,0.9403633491311216,0.074842503149937,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 10:00:00+08:00,410,341,69,67,321,0,340,410,1.0,398.23333333333335,36.733333333333334,44,340,30,0.8317073170731707,0.16829268292682928,0.7829268292682927,0.9713008130081301,0.09224072989034904,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 10:15:00+08:00,398,348,50,53,327,0,351,398,1.0,398.53333333333336,30.2,41,351,30,0.8743718592964824,0.12562814070351758,0.821608040201005,1.0013400335008376,0.07577785212445633,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 10:30:00+08:00,379,333,46,56,312,0,337,379,1.0,414.8333333333333,30.933333333333334,41,337,30,0.8786279683377308,0.12137203166226913,0.8232189973614775,1.094547053649956,0.074568099638409,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 10:45:00+08:00,412,352,60,43,329,0,348,412,1.0,387.6,31.733333333333334,49,348,30,0.8543689320388349,0.14563106796116504,0.7985436893203883,0.9407766990291263,0.08187134502923976,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 11:00:00+08:00,390,336,54,71,319,0,335,390,1.0,382.46666666666664,33.833333333333336,44,335,30,0.8615384615384616,0.13846153846153847,0.8179487179487179,0.9806837606837606,0.08846086804950323,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 11:15:00+08:00,400,358,42,31,334,0,357,400,1.0,370.8333333333333,26.866666666666667,38,357,30,0.895,0.105,0.835,0.9270833333333333,0.0724494382022472,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 11:30:00+08:00,433,378,55,56,335,0,372,433,1.0,342.6666666666667,34.3,42,372,30,0.8729792147806005,0.12702078521939955,0.7736720554272517,0.7913779830638954,0.10009727626459143,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 11:45:00+08:00,444,381,63,61,343,0,377,444,1.0,335.8333333333333,37.56666666666667,44,377,30,0.8581081081081081,0.14189189189189189,0.7725225225225225,0.7563813813813813,0.11186104218362285,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 12:00:00+08:00,417,351,66,58,321,0,360,417,1.0,347.26666666666665,34.833333333333336,52,360,30,0.841726618705036,0.15827338129496402,0.7697841726618705,0.8327737809752198,0.10030716068343253,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 12:15:00+08:00,443,379,64,72,350,0,375,443,1.0,365.1,38.5,53,375,30,0.8555304740406321,0.14446952595936793,0.7900677200902935,0.8241534988713318,0.10545056149000273,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 12:30:00+08:00,389,350,39,50,327,0,356,389,1.0,371.8333333333333,30.1,43,356,30,0.8997429305912596,0.10025706940874037,0.8406169665809768,0.9558697514995715,0.08095024652622143,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 12:45:00+08:00,360,317,43,35,299,0,314,360,1.0,414.26666666666665,25.7,34,314,30,0.8805555555555555,0.11944444444444445,0.8305555555555556,1.1507407407407406,0.06203733504988735,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 13:00:00+08:00,410,366,44,46,349,0,370,410,1.0,397.06666666666666,29.0,37,370,30,0.8926829268292683,0.1073170731707317,0.8512195121951219,0.9684552845528456,0.07303559435862995,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 13:15:00+08:00,438,364,74,62,319,0,357,438,1.0,403.3333333333333,37.6,48,357,30,0.8310502283105022,0.1689497716894977,0.728310502283105,0.9208523592085236,0.09322314049586777,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 13:30:00+08:00,451,377,74,69,331,0,385,451,1.0,390.76666666666665,41.9,52,385,30,0.835920177383592,0.164079822616408,0.7339246119733924,0.8664449371766445,0.10722511302567603,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 13:45:00+08:00,455,375,80,85,329,0,370,455,1.0,408.0,44.2,58,370,30,0.8241758241758241,0.17582417582417584,0.7230769230769231,0.8967032967032967,0.10833333333333334,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 14:00:00+08:00,451,364,87,86,314,0,354,451,1.0,426.1666666666667,47.0,62,354,30,0.8070953436807096,0.19290465631929046,0.6962305986696231,0.9449371766444937,0.11028549080954243,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 14:15:00+08:00,502,409,93,87,347,0,411,502,1.0,428.3333333333333,49.56666666666667,56,411,30,0.8147410358565738,0.1852589641434263,0.6912350597609562,0.8532536520584328,0.11571984435797666,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 14:30:00+08:00,451,353,98,99,303,0,366,451,1.0,441.93333333333334,51.03333333333333,67,366,30,0.7827050997782705,0.21729490022172948,0.6718403547671841,0.9798965262379896,0.11547744757882034,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 14:45:00+08:00,467,377,90,96,321,0,370,467,1.0,457.46666666666664,48.56666666666667,64,370,30,0.8072805139186295,0.19271948608137046,0.6873661670235546,0.9795860099928622,0.10616438356164384,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 15:00:00+08:00,489,382,107,99,325,0,374,489,1.0,464.1666666666667,50.56666666666667,61,374,30,0.7811860940695297,0.21881390593047034,0.6646216768916156,0.9492160872528971,0.10894075403949731,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 15:15:00+08:00,509,404,105,107,358,0,407,509,1.0,492.5,52.6,62,407,30,0.793713163064833,0.206286836935167,0.7033398821218074,0.9675834970530451,0.1068020304568528,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 15:30:00+08:00,500,391,109,115,337,0,388,500,1.0,490.43333333333334,57.5,69,388,30,0.782,0.218,0.674,0.9808666666666667,0.11724325426493577,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 15:45:00+08:00,557,440,117,100,370,0,438,557,1.0,501.6,56.03333333333333,75,438,30,0.7899461400359067,0.21005385996409337,0.6642728904847397,0.9005385996409336,0.11170919723551302,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 16:00:00+08:00,533,406,127,123,341,0,416,533,1.0,501.6666666666667,63.5,89,416,30,0.7617260787992496,0.23827392120075047,0.6397748592870544,0.9412132582864291,0.12657807308970098,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 16:15:00+08:00,502,337,165,158,274,0,337,502,1.0,509.1333333333333,69.26666666666667,85,337,30,0.6713147410358565,0.3286852589641434,0.545816733067729,1.0142098273572377,0.1360481864606521,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 16:30:00+08:00,464,326,138,141,272,0,326,464,1.0,516.2,62.86666666666667,75,326,30,0.7025862068965517,0.2974137931034483,0.5862068965517241,1.1125,0.12178742089629342,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 16:45:00+08:00,462,329,133,147,277,0,329,462,1.0,500.26666666666665,63.9,80,329,30,0.7121212121212122,0.2878787878787879,0.5995670995670995,1.0828282828282827,0.1277318763326226,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 17:00:00+08:00,492,336,156,155,272,0,334,492,1.0,487.23333333333335,69.8,104,334,30,0.6829268292682927,0.3170731707317073,0.5528455284552846,0.9903116531165312,0.14325785044810835,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 17:15:00+08:00,457,314,143,140,262,0,315,457,1.0,480.8,63.5,76,315,30,0.687089715536105,0.31291028446389496,0.5733041575492341,1.052078774617068,0.13207154742096505,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 17:30:00+08:00,419,297,122,113,252,0,293,419,1.0,491.4,52.06666666666667,65,293,30,0.7088305489260143,0.2911694510739857,0.6014319809069213,1.1727923627684964,0.1059557726224393,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 17:45:00+08:00,465,298,167,166,251,0,304,465,1.0,505.3666666666667,72.7,84,304,30,0.6408602150537634,0.35913978494623655,0.5397849462365591,1.0868100358422939,0.14385594617769276,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 18:00:00+08:00,426,276,150,161,228,0,276,426,1.0,503.1333333333333,68.36666666666666,85,276,30,0.647887323943662,0.352112676056338,0.5352112676056338,1.1810641627543035,0.13588180734066516,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 18:15:00+08:00,394,290,104,109,250,0,291,394,1.0,494.46666666666664,48.53333333333333,59,291,30,0.7360406091370558,0.2639593908629442,0.6345177664974619,1.2549915397631133,0.09815289200485372,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 18:30:00+08:00,434,312,122,120,271,0,311,434,1.0,480.1,55.6,71,311,30,0.7188940092165899,0.28110599078341014,0.6244239631336406,1.106221198156682,0.11580920641533014,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 18:45:00+08:00,502,376,126,130,324,0,369,502,1.0,490.0,62.2,78,369,30,0.749003984063745,0.250996015936255,0.6454183266932271,0.9760956175298805,0.12693877551020408,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 19:00:00+08:00,551,426,125,121,353,0,433,551,1.0,458.46666666666664,61.6,80,433,30,0.7731397459165155,0.22686025408348456,0.6406533575317604,0.8320629159104658,0.1343609131888905,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 19:15:00+08:00,545,427,118,124,353,0,417,545,1.0,465.26666666666665,60.8,77,417,30,0.7834862385321101,0.21651376146788992,0.6477064220183486,0.8537003058103976,0.1306777475282992,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 19:30:00+08:00,574,473,101,101,397,0,478,574,1.0,445.53333333333336,57.7,69,478,30,0.8240418118466899,0.1759581881533101,0.6916376306620209,0.7761904761904762,0.12950770612000598,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 19:45:00+08:00,490,411,79,91,344,0,414,490,1.0,445.56666666666666,49.06666666666667,70,414,30,0.8387755102040816,0.16122448979591836,0.7020408163265306,0.9093197278911564,0.11012194209620708,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 20:00:00+08:00,449,373,76,76,331,0,374,449,1.0,452.93333333333334,43.0,50,374,30,0.8307349665924276,0.16926503340757237,0.7371937639198218,1.0087602078693392,0.09493670886075949,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 20:15:00+08:00,459,388,71,76,346,0,383,459,1.0,467.2,40.733333333333334,54,383,30,0.8453159041394336,0.15468409586056645,0.7538126361655774,1.0178649237472768,0.08718607305936074,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 20:30:00+08:00,429,355,74,67,301,0,362,429,1.0,470.6,42.2,54,362,30,0.8275058275058275,0.17249417249417248,0.7016317016317016,1.096969696969697,0.08967275818104548,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 20:45:00+08:00,502,394,108,97,315,0,386,502,1.0,465.03333333333336,53.53333333333333,70,386,30,0.7848605577689243,0.2151394422310757,0.6274900398406374,0.9263612217795485,0.11511719589993548,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 21:00:00+08:00,469,376,93,107,308,0,380,469,1.0,444.03333333333336,54.333333333333336,67,380,30,0.8017057569296375,0.19829424307036247,0.6567164179104478,0.946766169154229,0.12236318594700098,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 21:15:00+08:00,511,366,145,119,314,0,370,511,1.0,457.6333333333333,61.43333333333333,82,370,30,0.7162426614481409,0.2837573385518591,0.6144814090019569,0.8955642530984996,0.13424138684536382,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 21:30:00+08:00,453,375,78,103,312,0,377,453,1.0,450.03333333333336,48.766666666666666,65,377,30,0.8278145695364238,0.17218543046357615,0.6887417218543046,0.9934510669610008,0.10836234353010887,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 21:45:00+08:00,505,402,103,85,328,0,397,505,1.0,425.6333333333333,50.96666666666667,63,397,30,0.7960396039603961,0.20396039603960395,0.6495049504950495,0.8428382838283828,0.1197431278878534,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 22:00:00+08:00,444,325,119,130,256,0,327,444,1.0,402.1333333333333,59.03333333333333,83,327,30,0.7319819819819819,0.268018018018018,0.5765765765765766,0.9057057057057057,0.14680039787798407,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 22:15:00+08:00,376,307,69,74,270,0,303,376,1.0,365.56666666666666,38.2,55,303,30,0.8164893617021277,0.18351063829787234,0.7180851063829787,0.9722517730496454,0.10449530409410049,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 22:30:00+08:00,349,296,53,49,252,0,305,349,1.0,338.56666666666666,30.933333333333334,48,305,30,0.8481375358166189,0.1518624641833811,0.7220630372492837,0.9701050620821394,0.09136556069705622,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 22:45:00+08:00,320,257,63,74,210,0,261,320,1.0,313.56666666666666,33.733333333333334,46,261,30,0.803125,0.196875,0.65625,0.9798958333333333,0.1075794621026895,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 23:00:00+08:00,256,207,49,54,175,0,203,256,1.0,275.6666666666667,26.666666666666668,37,203,30,0.80859375,0.19140625,0.68359375,1.0768229166666667,0.09673518742442563,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 23:15:00+08:00,241,192,49,47,163,0,193,241,1.0,218.63333333333333,25.666666666666668,36,193,30,0.7966804979253111,0.2033195020746888,0.6763485477178424,0.9071922544951591,0.11739594450373533,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 23:30:00+08:00,213,139,74,55,119,0,142,213,1.0,168.96666666666667,27.233333333333334,41,142,30,0.6525821596244131,0.3474178403755869,0.5586854460093896,0.7932707355242566,0.16117577431446045,0.0,0,0.7889,1.0,False
BENCH_HV,2016-10-31 23:45:00+08:00,202,52,150,128,46,0,59,202,1.0,112.3,49.6,71,59,30,0.25742574257425743,0.7425742574257426,0.22772277227722773,0.5559405940594059,0.4416740872662511,0.0,0,0.7889,1.0,False
BENCH_HV,2016-11-01 00:00:00+08:00,2,0,2,57,0,0,0,2,1.0,4.6923076923076925,21.692307692307693,55,0,13,0.0,1.0,0.0,2.3461538461538463,4.622950819672131,,0,0.7889,1.0,False
MAIN_Q25_M_P70,2016-10-31 00:00:00+08:00,68,51,17,9,47,18,27,54,0.7941176470588235,130.4,5.733333333333333,13,45,30,0.75,0.25,0.6911764705882353,1.9176470588235295,0.04396728016359918,0.4,128,0.7297,0.7010333333333333,False
MAIN_Q25_M_P70,2016-10-31 00:15:00+08:00,103,79,24,24,68,22,62,69,0.6699029126213593,145.3,12.166666666666666,19,84,30,0.7669902912621359,0.23300970873786409,0.6601941747572816,1.4106796116504856,0.08373480155999082,0.2619047619047619,128,0.7297,0.7010333333333333,False
MAIN_Q25_M_P70,2016-10-31 00:30:00+08:00,91,74,17,20,68,15,56,63,0.6923076923076923,161.83333333333334,9.6,16,71,30,0.8131868131868132,0.18681318681318682,0.7472527472527473,1.7783882783882785,0.059320288362512866,0.2112676056338028,128,0.7297,0.7010333333333333,False
MAIN_Q25_M_P70,2016-10-31 00:45:00+08:00,94,71,23,19,58,9,59,68,0.723404255319149,163.9,10.366666666666667,15,68,30,0.7553191489361702,0.24468085106382978,0.6170212765957447,1.7436170212765958,0.06324994915598943,0.1323529411764706,128,0.7297,0.7010333333333333,False
MAIN_Q25_M_P70,2016-10-31 01:00:00+08:00,68,46,22,25,42,12,38,53,0.7794117647058824,168.7,9.766666666666667,16,50,30,0.6764705882352942,0.3235294117647059,0.6176470588235294,2.480882352941176,0.057893696897846285,0.24,128,0.7297,0.7010333333333333,False
MAIN_Q25_M_P70,2016-10-31 01:15:00+08:00,69,44,25,21,43,10,34,54,0.782608695652174,169.03333333333333,9.366666666666667,17,44,30,0.6376811594202898,0.36231884057971014,0.6231884057971014,2.4497584541062802,0.0554131335042398,0.22727272727272727,128,0.7297,0.7010333333333333,False
MAIN_Q25_M_P70,2016-10-31 01:30:00+08:00,52,36,16,24,35,5,32,38,0.7307692307692307,172.2,7.733333333333333,16,37,30,0.6923076923076923,0.3076923076923077,0.6730769230769231,3.3115384615384613,0.04490902051877662,0.13513513513513514,128,0.7297,0.7010333333333333,False
MAIN_Q25_M_P70,2016-10-31 01:45:00+08:00,47,35,12,6,34,9,27,35,0.7446808510638298,166.96666666666667,3.966666666666667,8,36,30,0.7446808510638298,0.2553191489361702,0.723404255319149,3.552482269503546,0.023757236973447796,0.25,128,0.7297,0.7010333333333333,False
MAIN_Q25_M_P70,2016-10-31 02:00:00+08:00,52,38,14,21,38,11,26,35,0.6730769230769231,156.96666666666667,7.4,14,37,30,0.7307692307692307,0.2692307692307692,0.7307692307692307,3.0185897435897435,0.0471437672541941,0.2972972972972973,128,0.7297,0.7010333333333333,False
MAIN_Q25_M_P70,2016-10-31 02:15:00+08:00,45,33,12,11,32,12,23,39,0.8666666666666667,154.26666666666668,5.166666666666667,9,35,30,0.7333333333333333,0.26666666666666666,0.7111111111111111,3.4281481481481486,0.033491789109766634,0.34285714285714286,128,0.7297,0.7010333333333333,False
MAIN_Q25_M_P70,2016-10-31 02:30:00+08:00,39,28,11,10,28,5,22,24,0.6153846153846154,156.96666666666667,4.5,10,27,30,0.717948717948718,0.28205128205128205,0.717948717948718,4.024786324786325,0.02866850711403695,0.18518518518518517,128,0.7297,0.7010333333333333,False
MAIN_Q25_M_P70,2016-10-31 02:45:00+08:00,34,15,19,13,15,4,12,24,0.7058823529411765,153.3,5.6,11,16,30,0.4411764705882353,0.5588235294117647,0.4411764705882353,4.508823529411765,0.0365296803652968,0.25,128,0.7297,0.7010333333333333,False
MAIN_Q25_M_P70,2016-10-31 03:00:00+08:00,44,29,15,16,25,6,22,32,0.7272727272727273,148.16666666666666,6.7,12,28,30,0.6590909090909091,0.3409090909090909,0.5681818181818182,3.367424242424242,0.04521934758155231,0.21428571428571427,128,0.7297,0.7010333333333333,False
MAIN_Q25_M_P70,2016-10-31 03:15:00+08:00,29,20,9,12,16,4,16,26,0.896551724137931,149.46666666666667,4.3,9,20,30,0.6896551724137931,0.3103448275862069,0.5517241379310345,5.154022988505747,0.02876895628902765,0.2,128,0.7297,0.7010333333333333,False
MAIN_Q25_M_P70,2016-10-31 03:30:00+08:00,20,11,9,10,10,3,9,15,0.75,151.9,3.6666666666666665,6,12,30,0.55,0.45,0.5,7.595000000000001,0.024138687733157776,0.25,128,0.7297,0.7010333333333333,False
MAIN_Q25_M_P70,2016-10-31 03:45:00+08:00,31,17,14,14,14,5,12,21,0.6774193548387096,148.06666666666666,5.7,10,17,30,0.5483870967741935,0.45161290322580644,0.45161290322580644,4.776344086021505,0.0384961728950923,0.29411764705882354,128,0.7297,0.7010333333333333,False
MAIN_Q25_M_P70,2016-10-31 04:00:00+08:00,17,12,5,9,11,1,11,10,0.5882352941176471,147.96666666666667,2.6,4,12,30,0.7058823529411765,0.29411764705882354,0.6470588235294118,8.70392156862745,0.01757152511826988,0.08333333333333333,128,0.7297,0.7010333333333333,False
MAIN_Q25_M_P70,2016-10-31 04:15:00+08:00,21,16,5,3,16,5,11,15,0.7142857142857143,143.9,1.6333333333333333,5,16,30,0.7619047619047619,0.23809523809523808,0.7619047619047619,6.852380952380953,0.01135047486680565,0.3125,128,0.7297,0.7010333333333333,False
MAIN_Q25_M_P70,2016-10-31 04:30:00+08:00,18,13,5,6,13,2,11,14,0.7777777777777778,143.33333333333334,2.533333333333333,5,13,30,0.7222222222222222,0.2777777777777778,0.7222222222222222,7.962962962962964,0.01767441860465116,0.15384615384615385,128,0.7297,0.7010333333333333,False
MAIN_Q25_M_P70,2016-10-31 04:45:00+08:00,26,13,13,7,10,3,9,18,0.6923076923076923,141.93333333333334,4.133333333333334,9,12,30,0.5,0.5,0.38461538461538464,5.458974358974359,0.02912165335838422,0.25,128,0.7297,0.7010333333333333,False
MAIN_Q25_M_P70,2016-10-31 05:00:00+08:00,24,17,7,12,17,5,11,21,0.875,139.5,3.566666666666667,8,16,30,0.7083333333333334,0.2916666666666667,0.7083333333333334,5.8125,0.025567502986857827,0.3125,128,0.7297,0.7010333333333333,False
MAIN_Q25_M_P70,2016-10-31 05:15:00+08:00,21,12,9,8,11,3,9,12,0.5714285714285714,138.96666666666667,3.2,6,12,30,0.5714285714285714,0.42857142857142855,0.5238095238095238,6.617460317460318,0.023027104821300073,0.25,128,0.7297,0.7010333333333333,False
MAIN_Q25_M_P70,2016-10-31 05:30:00+08:00,27,16,11,11,14,4,11,18,0.6666666666666666,144.56666666666666,4.366666666666666,7,15,30,0.5925925925925926,0.4074074074074074,0.5185185185185185,5.3543209876543205,0.030205210975328568,0.26666666666666666,128,0.7297,0.7010333333333333,False
MAIN_Q25_M_P70,2016-10-31 05:45:00+08:00,38,15,23,20,13,5,13,27,0.7105263157894737,143.03333333333333,7.966666666666667,12,18,30,0.39473684210526316,0.6052631578947368,0.34210526315789475,3.7640350877192983,0.055697972500582615,0.2777777777777778,128,0.7297,0.7010333333333333,False
